남한산성도립공원북문,광주,"""강아지 데리고 산책하기 좋아용"""
남해 상상양떼목장 편백숲,경남,"""일단 강아지동반이라 애견인들한테 강추입니다."""
남해양떼목장 양모리학교,경남,"""무엇보다 강아지 겨울이가 너무너무 귀여움"""
노라쥬,충남,"""... 채험 강아지 채험 각종 많아서 너무좋아요.!"""
노리매,제주,"""강아지랑 산책하기 너무 좋은 곳!!"""
노적봉인공폭포공원,경기,"""강아지랑 산책하기 좋아요"""
능골공원,경기,"""강아지 산책하기에도 좋고 아이와는 물론 어르신들 운동기구도 있어요"""
다대포 꿈의 낙조분수,부산,"""강아지 산책시키러 자주 가는데 좋음"""
다대포해변공원,부산,"""한적하고 강아지 데리고 산책하기 너무 좋았어요"""
다랭이마을,경남,"""강아지랑 산책하기좋아요"""
다산생태공원,경기,"""강아지랑 산책하려고 자주가는데 코스도 길고 풍경도 좋아요."""
달맞이동산,부산,"""... 하기도 좋아요 달맞이 산책길로 강아지 산책했어요"""
달맞이동산,부산,"""강아지들 산책도 강추예요^^"""
담양관방제림,전남,"""매일 강아지와 산책을 갑니다. 잔디가 관리가 잘 되어 있어요"""
담양후산리명옥헌원림,전남,"""마을어귀에주차하고 5분정도걸으면 강아지가 맞아준다 조용히 산책 ..."""
당정근린공원,경기,"""강아지 산책 하기 좋은곳"""
대관령 하늘목장,강원,"""넓고 강아지 데리고 놀기 좋은데 너무 넓어서 결국 다 못돌아봤오요"""
대관령주주파크,강원,"""먹이주는 체험도하고 같이놀고 귀요운 ㅌ7끼랑 강아지가 있어서"""
대부바다향기테마파크,경기,"""볼건없고 강아지 산책 하기만 좋아요"""
대원공원,경기,"""생각없이 갔는데 조용하고 강아지들도 많습니다"""
대저생태공원,부산,"""강아지.데리고 산책하기 좋아요"""
대청호반자연생태공원,대전,"""강아지산책하기 좋은곳."""
덕진체련공원,전북,"""강아지 산책하기 좋습니다."""
덕평공룡수목원,경기,"""강아지가 당근을 먹네요"""
도당근린공원,경기,"""... 모습이 가장많이보인다 거기에 강아지 산책도~~~~~^ 사계절전천후 ..."""
도림사,전남,"""그리고 절에 있는 강아지들이 사람이 반가워 난리다."""
동구리호수공원,전남,"""강아지와 산책하기 좋아요"""
동락공원,경북,"""강아지와 산책하기 좋은장소"""
동래읍성지,부산,"""강아지들이 뛰놀수있는 곳 너무 좋아요"""
동촌유원지,대구,"""강아지랑 산책하기 좋아요."""
동춘당공원,대전,"""강아지들이 산책을 많이해요."""
동탄센트럴파크,경기,"""강아지 데리고 산책하기 넓고 좋아요"""
드림파크 야생화단지,인천,"""강아지 데리고 산책하기 좋아요"""
들의공원,대전,"""강아지들이랑 놀러오는곳이에요"""
마들근린공원,서울,"""강아지운동장이 있어서 좋음"""
마장호수 출렁다리,경기,"""강아지와 산책하기 좋아요"""
만석공원,경기,"""강아지들과 산책하기 좋네요"""
만연폭포,전남,"""폭포 아래 돼지 같은 강아지도 있어요!!"""
멍비치,강원,"""여름에 강아지와 함께 즐거운 시간을 보내기 좋아요!"""
메타세쿼이아 가로수길,전남,"""... 친구들과 함께 방문하거나 아이들과 동반하기에도 적합하다"""
메타세쿼이아 가로수길,전남,"""강아지 데리고 산책할 수 있어서 좋았어요!"""
메타프로방스,전남,"""이런저런 가게들이 많아요 배떡에 가보세요 강아지 배떡이가 너무 귀여워요"""
몽마르뜨공원,서울,"""강아지와 산책하기 이보다 좋은곳 있을까 싶네요"""
몽촌역사관,서울,"""강아지 데리고 오시는 분들 내보내시는 경비원분 생각좀 해주셨으면"""
무궁화공원,강원,"""호젓하게 강아지 산책 시키기가 너무 좋은공간입니다."""
문암생태공원,충북,"""아이동반 산책하기 좋고 애견동반도(현재 애견장 폐쇄) 가능해요."""
문화공원,경기,"""강아지 산책하기 딱 좋아요"""
물건리방조어부림,경남,"""강아지랑 가볍게 산책하기 좋아요^^"""
미사경정공원,경기,"""깔끔하고 강아지와 산책이 가능해서 너무 좋았어요~"""
민락수변공원,부산,"""집앞쪽에 있어 강아지랑 산책도 해요"""
밀양치즈스토리,경남,"""치즈도만들고 귀여운강아지 치즈,피자도귀엽 ..."""
바람새마을,경기,"""여기저기 촬영스팟도 되어있고 강아지들이랑 사진찍고 놀기 좋아요"""
바람의언덕,경남,"""강아지를 데리고 오면 벌금을 끊깁니다."""
밤밭청개구리공원,경기,"""강아지나 어린아이 산책하기 좋아요~ 율전동 주민이라면 올만합니다.^^"""
배곧한울공원,경기,"""강아지 산책 시키기 좋아요 저녁이 될수록 사람들 많아짐 노을 감상하세요~"""
배미꾸미조각공원,인천,"""닭 강아지등 동물 조각들이 아이들과보기좋네요."""
백사실계곡,서울,"""강아지 산책시키기 좋고, 서울속 명품자연을 느낄수있어요"""
백제왕궁박물관,전북,"""강아지나,애들 데리고 산책하기좋네요.유적은 심플해요."""
봉곡사,충남,"""강아지가 으르릉 거려요."""
부산민주공원,부산,"""강아지 산책시키기 위해 자주갑니다 산책로가 좋아요"""
부산시민공원,부산,"""강아지랑 산책가기 좋아요"""
부여서동요역사관광지,충남,"""... 수 있는 곳 등 사진 스팟들이 있고 강아지 동반이 가능해서 좋았어요"""
부천백만송이장미원,경기,"""강아지 산책하기에도 좋습니다^^"""
부천중앙공원,경기,"""강아지랑 산책하기 너무 좋아요."""
부천중앙공원,경기,"""강아지 데리고 산책하기 좋아요."""
부평 신트리공원,인천,"""강아지 산책시키기 좋아요~"""
북악팔각정,서울,"""이른 새벽 제 강아지 보리와 산책가는 코스입니다."""
분천역 산타마을,경북,"""입구에 강아지 두 마리가 너무 귀여웠습니다."""
불의정원,경북,"""걷기너무좋음 단점 강아지가너무 많음...ㅠㅠ"""
비내섬,충북,"""... 그리고 강아지 산책시 변은 반드시 수거하시길"""
빛가람호수공원,전남,"""강아지들대리고산책하기딱좋은곳"""
사명대사공원,경북,"""강아지와 산책하기 너무 좋아요~~깨끗하고 쾌적해요"""
사상근린공원,부산,"""도심속의 작은공원 강아지들과 산책하기도 좋은 장소인거 같아요"""
산수유사랑공원,전남,"""주로 강아지 산책시키러 가는 곳입니다!"""
삼다공원,제주,"""항상 강아지랑 산책하는장소입니다."""
삼락생태공원,부산,"""강아지 산책시키기 최고예요"""
삼무공원,제주,"""모기가 많아요 강아지들도 산책 많이 하는것 같아요 개똥 조심 하세요 ㅋㅋㅋ;"""
삽교호 함상공원,충남,"""아이들 동반 가족 산책으로 베스트."""
상당산성,충북,"""애견인들에 성지인듯 강아지데리고 산책하기정말좋아요"""
상동호수공원,경기,"""강아지들이랑 항상 산책을 자주 갑니다."""
생각하는 정원,제주,"""강아지 출입(소형견)이 가능해서 좋았습니다."""
서대전공원,대전,"""강아지들 산책시키기 좋아요"""
서서울호수공원,서울,"""강아지 데리고 산책하기 좋아요"""
서시천체육공원,전남,"""강아지랑 저녁산책하러 자주 가는 곳이에요.. 곳곳에 조명이 많아서 ..."""
서울랜드,경기,"""강아지들이랑 산책을하는데 벚꽃이 너무 예쁘고 사진찍기도 너무 좋아요"""
서울방이동고분군,서울,"""강아지들이랑 산책오시는분들도 많아요!"""
서울숲,서울,"""애견동반 가능하고 산책하기에 아주 좋음"""
서울식물원,서울,"""강아지 데리고 산책 가기 좋아요"""
서울어린이대공원,서울,"""강아지 데리고 산책가기 좋음"""
서울창포원,서울,"""종종 강아지들과 산책."""
서울창포원,서울,"""강아지 산책하기 너무좋아요"""
석촌호수(동호)수변무대,서울,"""운동하는분들이 많은게 조금 아쉽지만 강아지랑 놀기좋아요"""
설봉공원,경기,"""강아지 데리고 산책하기 너무 좋습니다 ^^^*"""
섬이정원,경남,"""요기 지킴이 강아지 ㅋ 귀여워~"""
섭지코지,제주,"""강아지와 함께한 여행인데 너무 좋아하네요"""
성당포구마을,전북,"""가족과 강아지들 하고산책하기 산책하기 정말좋아요"""
성밖숲,경북,"""바람 잘불고 강아지랑 산책하기 최고"""
성읍민속마을,제주,"""강아지 동반 가능합니다."""
성지곡수원지,부산,"""진짜 너무 좋아요 강아지랑 가기도 좋아요"""
세계꽃식물원,충남,"""강아지 데리고 산책온 사람도 많아서 개가 있다면 방문해보는것도 ..."""
세종호수공원,세종,"""데이트하고 강아지산책코스 굿 주차하면 꼭 외워서둬야될듯"""
소금산그랜드밸리,강원,"""출렁다리만 안가면 애완견 동반 산책 가능합니다"""
소래습지생태공원,인천,"""아이들과 강아지와 놀기 좋아요.사잔도 예쁘게 나오고요."""
소풍정원,경기,"""가족들이나 강아지들과 산책하기 너무 좋습니다."""
솔밭근린공원,서울,"""강아지들이랑 산책다녀옴"""
솔찬공원,인천,"""강아지 산책하러 자주가요"""
송도 센트럴파크,인천,"""반려견 동반 산책길 좋아요"""
송도글로벌파크,인천,"""강아지 산책했는데 너무 좋습니다."""
송상현광장,부산,"""강아지랑 산책하기 좋습니다"""
송악산둘레길,제주,"""강아지 데리고 걷기좋고 도착전 작은해수욕장 사진찍기 좋아요"""
송암스페이스센터,경기,"""아이를 동반한 가족이 많았고, 아이들 교육으로도 좋을것 같아요"""
수국사,서울,"""훈이라는 강아지가 맞아주는데 너무 귀여워요"""
수락산유원지,경기,"""유아동반이딱입니다.강가라서애들과놀기에정말좋습니다."""
수릉원,경남,"""강아지산책및휴시공가넓어서좋아요"""
수봉마을쉼터,인천,"""강아지 데리고 산책하기 너무 좋아요!"""
순매원,경남,"""아직 만개안함 귀여운 강아지들 많이봄"""
순창고추장민속마을,전북,"""고양이 여러마리랑 강아지 한마리가 있어서 전 좋았어요 고양이가 한집에 4~5마리 모여있었어요 강아지는 성격이 너무 좋았고 길가다가 고양이가있는데 울음소리가 너무 웃겼어요 ㅋㅋ"""
슬도등대,울산,"""강아지 산책 하기좋아요^^"""
시천가람터가족소풍마당,인천,"""아기데리고 오기도 좋고, 강아지데리고 오기도 좋아요."""
신백생활체육공원,충북,"""강아지와 산책하기 너무 좋아요~"""
신산공원,제주,"""강아지 산책시키기 좋아요"""
신선대유원지,부산,"""벚꽃이 만발한 길~ 정말 좋아요 오늘은 날씨도 좋아서 사람들도 강아지들도 제법 보여요."
신세동벽화마을,경북,"""그리고 동네 강아지 고양이들도 사람 경계않고, 마을도 조용하고."""
신정호,충남,"""뛰놀기 좋고 애견동반 가능."""
신정호유원지,충남,"""애견동반 나들이로 최고입니다"""
신창풍차해안도로,제주,"""노을질때 이쁜 해안가입니다.. 강아지들이랑 자전거 타고 자주 다녀요"""
쌍용공원,충남,"""강아지랑 산책하기 좋아요"""
아미산전망대,부산,"""방문했더니 커피숍은 영업을 안했지만 강아지 산책하기도 좋아요"""
아차산생태공원,서울,"""공기도 좋고 강아지동반도 가능해서 좋아요"""
안산호수공원,경기,"""강아지 산책 하기 너무 좋아요"""
액션하우스,전북,"""고양이, 강아지, 여우. 앵무새, 캥거루(?), 스컹크, 라쿤."""
양산워터파크,경남,"""강아지랑 산책오기도 좋고 아이들과 산책나와도 좋을듯합니다"""
양재시민의숲,서울,"""강아지 산책하기 너무 좋은곳"""
양주시립회암사지박물관,경기,"""넓은 공원은 아니나 탁트인 잔디밭이 좋습니다. 강아지산책도 좋고."""
여미지식물원,제주,"""강아지도 같이 들어갈 수 있는게 큰 장점"""
여의도공원,서울,"""강아지산책하기 너무 좋은곳"""
연홍도,전남,"""... 미술관 관람, 카페에서 차 마시기 귀여운 강아지, 고양이와의 만남"""
영평사,세종,"""강아지들이 보이지 않아서 아쉬웠음."""
오륙도해맞이공원,부산,"""강아지랑 산책하기 좋음."""
오설록 티 뮤지엄,제주,"""강아지와 야외테이블에 앉았어요."""
오수의견공원,전북,"""정말 조용한 시골마을에 강아지와 산책하기 좋은 곳"""
옥구공원,경기,"""조용하니 강아지랑 산책하기 좋음~"""
옥정호 구절초테마공원,전북,"""... 좋았을것 같은데~ 다 져버려서 아쉽지만 강아지랑 가볍게 산책하기는 괜찮았어요"""
온천천시민공원,부산,"""강아지랑 산책하기 좋은곳"""
올림픽공원,서울,"""워낙 유명하죠 강아지 산책시키기 좋아요"""
올림픽공원 들꽃마루,서울,"""넓고 깨끗하고 강아지와 산책하기 좋아요"""
옹기종기행복마을,대구,"""벚꽃필때 산책하기 좋은곳 어르신들이 많음 조용함 목줄안한 강아지 ..."""
외고산옹기마을,울산,"""강아지와 함께 방문했다."""
외암민속마을,충남,"""예쁜 마을, 귀여운 강아지."""
용문사,경기,"""시원하고 강아지산책하기에 넘좋네요."""
용산가족공원,서울,"""강아지 산책 시키기도 안성맞춤입니다"""
용소웰빙공원,부산,"""강아지랑 산책하기 너무 좋았어요"""
용지공원(용지호수공원),경남,"""도심의 긍원 좋으네요 강아지도 같이 산책가능하고요"""
용지공원용지호수음악분수,경남,"""강아지와 산책 나오기 좋습니다"""
용흥궁,인천,"""... 잔디밭에서 깡총 뛰네요 강아지가 좋아하니 나두 만족~"""
운남동근린공원,광주,"""강아지랑 산책가기좋은곳"""
울산대공원,울산,"""강아지 산책하기 조아요~~"""
월곡역사공원,대구,"""강아지만 없으면 애들대리고 놀기좋다"""
월드컵공원,서울,"""강아지와 산책하기 좋은곳"""
월명암,전북,"""아담하니 좋네요 단풍과 강아지가 지키는 풍경 사람을 머물게 하는곳이네요"""
월미공원,인천,"""우리집 강아지가 완소함"""
월암근린공원,서울,"""강아지산책시키러 가기 좋아요. 깨끗하고 언덕이 좋아요."""
유니온타워,경기,"""전망대 앞에 공원이 있어서 강아지와함께 산책하기도 좋고 주차비와 ..."""
유당근린공원,전남,"""강아지 산책시키기 좋았습니다"""
유리섬박물관,경기,"""강아지와 산책도 좋습니다 ~^^"""
율동공원,경기,"""애견동반하여 산책하기 참좋아여."""
율봄식물원,광주,"""강아지 특히좋음 그리고 딸기,레일바이크,동물먹이 주는거 재밌음"""
은파관광지,전북,"""운동하기 좋구 강아지산책도 좋아요"""
의릉,서울,"""바로 옆 대학교쪽으로 강아지 산책시키기 좋음."""
의림지,충북,"""혼자여도 강아지랑 같이여도 늘 산책하기 최고인곳~"""
의암공원,강원,"""놀고 소풍가기 좋아요 운동장도 있어요 강아지 산책도 좋아요"""
인천대공원,인천,"""강아지들이랑 산책가기 너무 좋은곳!"""
인천대공원 어린이동물원,인천,"""어린이를 동반하기좋고 재미있습니다."""
일락사,충남,"""사람은 없었고, 순남이라는 강아지가 반갑게 맞이해주었다"
일산호수,경기,"""강아지 산책으로 최고."""
임고강변공원,경북,"""강아지와 같이 올수도 있습니다."""
임실치즈테마파크,전북,"""무료입장에 애견동반 가능입니다."""
자라섬,경기,"""강아지 산책, 연인 조용한 데이트, 사색등로 최고"""
장유대청계곡,경남,"""강아지와 함께 등산했어요."""
장항송림산림욕장,충남,"""강아지 산책하기 좋은곳입니다"""
전주 한옥마을,전북,"""애견동반 식당과 카페가 많아 편했음"""
정방사,충북,"""산사에 강아지 두마리와 시원한 풍경."""
정북동 토성,충북,"""강아지를 데리고오면 줄을 풀어놓고 산책할 수 있을만큼 부지가 넓습니다."""
정서진,인천,"""버린 강아지를 봐서 그 강아지 보고 힐링 했습니다."""
정양레포츠공원,경남,"""넓고 조용하고 강아지들이랑 신나게 놀았네요ㅎ"""
제주허브동산,제주,"""강아지 동반 가능하고 사진 포인트 많아요."""
조례호수공원,전남,"""... 하구요 애와견 동반가능합니다"""
조천만세동산,제주,"""애들이나 강아지 데리고 뛰기 좋아요."""
주암호생태습지,전남,"""아기랑 강아지 데리고 가서 몇 바퀴 돌고 왔어요"""
중대물빛공원,광주,"""강아지랑 산책 하기도 좋아요"""
중앙공원,부산,"""넓게 조성되어서그런지 산책하기도 좋은듯 강아지들도 많이 보였음"
중앙탑사적공원,충북,"""넓고 깨끗하고 텐트 치고 강아지 뛰놀고 평화롭네요."""
중앙호수공원,충남,"""강아지대리고산책하기좋아요"""
지리산치즈랜드,전남,"""강아지 산책 시키기 좋아요"""
지정문화재방호정,경북,"""관리되지 않는듯 보였고 주변엔 강아지 똥으로 보이는 물체들이 자주 보였네요"""
진도개테마파크,전남,"""생각보다 규모도 컸고 새끼 강아지도 볼 수 있어 좋았습니다."""
진해내수면환경생태공원,경남,"""강아지 산책겸 , 걸어 봤는데.. 테크 길도 무난하고 좋았고, 편백나무 ..."""
진해드림파크,경남,"""강아지를 데리고 산책 시키기에 참 좋은 곳이다"""
징검다리연구소,경북,"""강아지랑 한번정도 다녀오기 좋아요 두번은 고민.."""
천생산성산림욕장,경북,"""강아지들이 넘넘넘 좋아해요~♡금주에는 비가 오네요~?"""
천안삼거리공원 (2024년12월예정),충남,"""강아지 산책하러 많이 와서 좋아요"""
천황사,전남,"""조용하고 강아지 두 마리가 한가롭게 낮잠 자는 모습에서 힐링이 됨."""
청도박물관,경북,"""다른 이들은 애들 데리고 와서 놀고 전 강아지 데리고 가서 놉니다."""
청도읍성,경북,"""강아지 산책시키기 딱이에요 풍경도 이뿌구"""
청도프로방스,경북,"""좋았음 강아지랑 잘놀고 왔음!!!"""
청라호수공원,인천,"""강아지도 많고 가족과 함께 산책하기 좋아요"""
청산수목원,충남,"""강아지도 같이 들어갈 수 있어서 좋았습니다."""
청평사,강원,"""강아지동반 가을여행~ 고즈넉한 산사의 가을"""
청포대해수욕장,충남,"""그인간만안봤어도 기분좋았을텐데 진심 강아지 어디아퍼보였고."""
칠갑산얼음분수축제,충남,"""염소 토끼 강아지 ㅎㅎ 아쉬운 부분은 먹을 거리가 없습니다."""
카멜리아힐,제주,"""강아지랑 산책하기 좋아요"""
코리아플라워파크,충남,"""강아지랑 좋은 추억 만들었어요"""
태조산공원,충남,"""강아지랑 등산로로 산책하는데 나무 냄새가 너무 좋았어요."""
태화강 국가정원,울산,"""사람끼리나 강아지 데리고 산책도 자주 가고 돗자리펴고 놀기도 하고 합니다."""
통영해양관광공원,경남,"""... 강아지 산책할때 여기가 가장 좋더라고요(주변에 공원이 여기라서."""
팔당물안개공원,광주,"""강아지동반가능한 최고의 공원"""
펫힐링 달빛동물원,강원,"""... 이전에 없었던 아기 강아지 3마리가 있어 아이들이 너무 좋아했어요!"""
평강랜드,경기,"""좋아요 반려견도 동반되고 아이들과 함께 즐길거리도 많구요"""
평촌중앙공원,경기,"""강아지 산책하시려면 평일낮을 추천합니다"""
평화공원,부산,"""강아지랑 산책하니 너무 좋아요."""
평화의광장,서울,"""즐기기에 아낌 없다~~ 운동, 산책(애견동반), 소풍, 촬영 ..."""
푸른수목원,서울,"""강아지랑 산책 하기 좋은곳 ^~^"""
풍암생활체육공원,광주,"""강아지랑 산책하기 좋아요"""
풍암호수공원,광주,"""강아지랑 같이 가족산책으로 좋았어요"""
프렌쥬랜드,인천,"""... 느낌적인 느낌이라 좋앗고ㅋㅋㅋㅋ강아지 동반가능인게 매우 좋았다"
피아노폭포,경기,"""강아지 산책은 적절하지 않음"""
하늘마루염소목장,강원,"""염소가 배불러서 많이 안 놀아줬고 ㅠㅠ 강아지가 너무 착했고 날씨가 좋았고
바람 소리가 좋고
마음이 평온해지는 장소다
그거면 됐다"""
하동송림공원,경남,"""... 배변처리 좀 제대로 하셨으면 하는 바램입니다 간혹 강아지들 배변이 ..."""
하트해변,전남,"""해변은 예쁘고 동네강아지한마리가 동해안에서 제일 귀여움"""
한국이민사박물관,인천,"""주차문제도 편하고 강아지랑 산책하기도 좋습니다."""
한림공원,제주,"""강아지랑 산책도 할수있고 넓고 좋습니다."""
한밭수목원,대전,"""강아지 산책하기 좋아용~ 우리댕댕이"""
함주공원,경남,"""강아지와 산책하기 넘 죠아요~^^"""
합천영상테마파크,경남,"""강아지랑같이 갈수있어서좋아요"""
항파두리항몽유적지,제주,"""강아지랑 산책하기 딱 좋을거 같아요"""
해운대달맞이길,부산,"""강아지 데리고 산책하기 너무 좋아요~~"""
행구수변공원,강원,"""강아지랑 산책하기 참 좋아요"""
행주산성,경기,"""강아지랑 산책하기.좋아요 다만 그늘이없음"""
행주산성 역사공원,경기,"""강아지 데리고 산책 좋고~ 강뷰가 좋아요"""
허균.허난설헌기념공원,강원,"""애견동반 불가로 주변만 둘러보고 옴."""
호미곶해맞이광장,경북,"""그곳에 버려진 강아지인가같은데 흰색진돗개 2.3년되보이는 아이가 있었어요"""
혼인지,제주,"""강아지랑 조용하게 여행하기 좋았고 수국 보러 오면 좋을것 같아요"""
홍길동 테마파크,전남,"""안에까진 아들어 가봤지만 깨끗하고 한적해요~ 강아지 두마리가 반겨줌 비글ㅋ"""
홍릉근린공원,서울,"""오늘도 강아지산책 좋아요"""
화랑의언덕,경북,"""강아지랑 산책하기 좋고."""
황룡사지,경북,"""강아지 산책하기에 딱."""
황리단길,경북,"""여기 가게 좋고 음식 맛있고 강아지 데리고 산책하기 찐 좋음"""
황산문화체육공원야구장,경남,"""강아지와 산책하기 좋아요"""
황성공원,경북,"""강아지를 데리고 다닐만한곳이 많지 않습니다."""
후포항,경북,"""한산해서 강아지들 산책도 좋고 화장실이 깨끗해요"""
휴휴암,강원,"""강아지도 동반해서 들어갈수있습니다"""
