하나동물병원,전남,061-532-7582,전라남도 해남군 해남읍 고도리 84-7,전라남도 해남군 해남읍 남부순환로 78,"평일 09:00~19:00 마감 30분전까지 접수, 점심시간 따로 없이 운영 | 토요일 09:00~16:00 마감 30분전까지 접수, 점심시간 따로 없이 운영 | 목요일 휴무 | 일요일 휴무"
대한동물병원,전남,061-533-7582,전라남도 해남군 해남읍 고도리 479-6번지,"전라남도 해남군 해남읍 남부순환로 122, 2층",평일 10:00~19:00 | 공휴일 휴무 | 토요일 09:00~18:00 | 일요일 휴무
해남동물병원,전남,061-537-7119,전라남도 해남군 해남읍 남외리 544-4,전라남도 해남군 해남읍 남부순환로 180,평일 09:00~18:00 점심시간 12:00~13:00 | 토요일 09:00~12:00 | 일요일 휴무
진도개메디컬센터,전남,061-540-6313,전라남도 진도군 진도읍 동외리 268-14번지,전라남도 진도군 진도읍 성죽골길 30,
에덴동물병원,전남,061-542-2785,전라남도 진도군 진도읍 남동리 745-25번지,전라남도 진도군 진도읍 교동3길 2,
애니피아동물병원,전남,061-644-2729,전라남도 여수시 국동 543 국동대주아파트,"전라남도 여수시 신월로 688, 국동대주상가동 206호 (국동)",평일 09:00~19:00
닥터수동물병원,전남,061-653-7585,전라남도 여수시 문수동 188-6번지,전라남도 여수시 문수로 46 (문수동),평일 09:00~19:00 | 토요일 09:00~15:00 | 공휴일 09:00~15:00 | 일요일 휴무
늘사랑 양한방 동물병원,전남,061-686-0275,전라남도 여수시 선원동 1269-4번지,전라남도 여수시 무선로 179 (선원동),매일 09:30~19:00 | 수요일 휴무 진료만 휴진입니다
제일동물병원,전남,061-686-2244,전라남도 여수시 학동 67-3번지,전라남도 여수시 도원로 261 (학동),평일 10:00~20:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무
온누리동물병원,전남,061-723-7582,전라남도 순천시 조례동 1718-4,"전라남도 순천시 남신월길 21 (조례동, 온누리 동물병원)",
더키움 동물병원,전남,061-725-7542,전라남도 순천시 해룡면 신대리 1988-3번지,"전라남도 순천시 해룡면 향매로 115, 1층",토요일 09:30~19:00 | 평일 09:30~19:00 | 일요일 휴무
그레이스 동물병원,전남,061-727-0750,전라남도 순천시 연향동 1343-3 서원문고,"전라남도 순천시 연향3로 27, 서원문고 1층 101호 (연향동)",매일 10:00~20:00 연중무휴
순천만동물병원,전남,061-727-9110,전라남도 순천시 해룡면 신대리 2007-3,전라남도 순천시 해룡면 향매로 142,평일 09:30~19:00 점심시간12시30분~2시 | 토요일 09:30~17:00 | 공휴일 09:30~17:00 | 일요일 휴무
제일동물병원,전남,061-744-1997,전라남도 순천시 인제동 369-20번지 제일동물병원,"전라남도 순천시 팔마로 40-2, 제일동물병원 (인제동)",평일 10:00~20:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무
순흥동물병원,전남,061-744-4956,전라남도 순천시 장천동 19-1번지,전라남도 순천시 팔마로 26 (장천동),
연향동물병원,전남,061-745-0075,전라남도 순천시 연향동 1437-4,전라남도 순천시 충효로 81 (연향동),매일 09:00~05:30 일요일 휴무 | 매일 13:00~14:00 점심시간
정원동물병원,전남,061-745-1777,전라남도 순천시 풍덕동 1757-4번지,"전라남도 순천시 순천만정원로 78, 1층 104호 (풍덕동)","평일 09:30~19:00 점심시간 12:30~ 13:30 | 토요일 09:30~16:00 점심시간 12:30~13:30 | 공휴일 09:30~16:00 점심시간 12:30~13:30 | 일요일 휴무 신정, 설 연휴, 추석연휴 휴무"
이레동물병원,전남,061-745-7577,전라남도 순천시 황전면 괴목리 45-1번지,전라남도 순천시 황전면 괴목길 11-1,
김동물병원,전남,061-745-8778,전라남도 순천시 인제동 377-1번지,전라남도 순천시 장평로 49 (인제동),
주암동물병원,전남,061-754-1614,전라남도 순천시 주암면 광천리 486-1번지 일미대중음식점,"전라남도 순천시 주암면 주암호길 11, 일미대중음식점",매일 10:00~19:00 일요일 휴무
온유동물병원,전남,061-755-0155,전라남도 순천시 서면 선평리 245-1,전라남도 순천시 서면 삼산로 291,평일 10:00~20:00 마지막 접수 19:30 | 토요일 10:00~18:00 일요일 휴무 | 매일 13:00~14:00 점심시간
요셉동물병원,전남,061-763-7582,전라남도 광양시 광양읍 칠성리 3통1반,전라남도 광양시 광양읍 칠성로 76,
국립공원공단 국립공원연구원 야생동물의료센터,전남,061-783-9585,전라남도 구례군 마산면 황전리 산 44-1,전라남도 구례군 마산면 화엄사로 402-31,
광양동물메디컬센터,전남,061-792-7501,전라남도 광양시 중동 1438-4,"전라남도 광양시 사동로 70, 1층, 2층 (중동)","월요일 10:00~19:00 | 화요일 10:00~19:00 | 수요일 10:00~19:00 | 목요일 10:00~19:00 | 금요일 10:00~19:00 | 일요일 휴무 | 토요일 10:00~15:00 진료3시까지, 그외 사상충,용품구매 및 약찾는 업무 7시까지"
고흥종합동물병원,전남,061-832-7582,전라남도 고흥군 고흥읍 남계리 840-3,전라남도 고흥군 고흥읍 고흥로 1663,평일 09:30~18:00 | 토요일 09:30~13:00 | 공휴일 휴무 | 일요일 휴무
전남낙농농협 보성공장 동물병원,전남,061-858-6330,전라남도 보성군 벌교읍 장좌리 54-3,전라남도 보성군 벌교읍 남하로 158,
희망동물병원,전남,061-863-1149,전라남도 장흥군 장흥읍 건산리 722-17번지,전라남도 장흥군 장흥읍 중앙로 38-1,
현대동물병원,전남,061-864-6888,전라남도 장흥군 장흥읍 건산리 395-2번지,전라남도 장흥군 장흥읍 동교1길 47,평일 09:00~19:00 | 토요일 09:00~19:00 | 공휴일 10:00~17:00 | 일요일 10:00~17:00
대덕 동물병원,전남,061-867-3235,전라남도 장흥군 대덕읍 신월리 103-4번지,전라남도 장흥군 대덕읍 대대로 926,평일 10:00~19:10 점심시간12:00~13:00 진료접수마감 18:45 | 토요일 10:00~16:00 점심시간 없음/ 진료접수마감 14:00 (14시이후 내원전 전화요망) | 공휴일 10:00~16:00 점심시간없음/ 진료접수마감 15:00 | 일요일 휴무
명성동물병원,전남,061-867-3444,전라남도 장흥군 관산읍 옥당리 430-9번지,전라남도 장흥군 관산읍 정남진로 16-1,
윤동물병원,전남,061-867-8675,전라남도 장흥군 관산읍 죽교리 467-3번지,전라남도 장흥군 관산읍 관산로 96,
빛고을 동물의료센터,광주,062) 419-7582,광주광역시 북구 우산동 609-3,광주광역시 북구 중문로 74 (우산동),평일 09:30~19:00 | 토요일 09:30~17:00 | 공휴일 09:30~17:00 | 일요일 10:00~17:00
마음동물병원,광주,062)571-1275,광주광역시 북구 신용동 710번지,"광주광역시 북구 첨단연신로91번길 30, 106, 107호 (신용동)",평일 09:30~19:00 점심시간:12:30-13:30 | 토요일 09:30~17:00 | 일요일 휴무
24시노아동물메디컬센터,광주,062-222-0075,광주광역시 동구 대인동 320-1,광주광역시 동구 독립로 292 (대인동),"매일 09:00~09:30 회진 시간 | 매일 09:30~12:30 오전 진료 | 매일 12:30~14:00 점심, 회진 시간 | 매일 14:00~19:00 오후 진료 | 매일 19:00~09:00 야간응급 진료"
광주 한사랑동물병원,광주,062-223-0075,광주광역시 동구 학동 859-7번지,광주광역시 동구 남문로 675 (학동),
광주축산농협 동물병원,광주,062-228-1083,"광주광역시 서구 마륵동 172-59번지 1,2층","광주광역시 서구 상무대로 687-1, 1,2층 (마륵동)",
동행동물병원,광주,062-251-7582,광주광역시 북구 오치동 785-6,"광주광역시 북구 설죽로 298, 1,2층 (오치동)",매일 09:30~20:00 토요일/일요일 정상 진료
그린동물병원,광주,062-352-0101,광주광역시 남구 월산동 1035-18번지,광주광역시 남구 대남대로 309-1 (월산동),
어울림동물병원,광주,062-362-2882,광주광역시 서구 풍암동 893-1번지,광주광역시 서구 회재로 888 (풍암동),평일 10:00~19:00 오전진료(10시 - 12시30분) | 토요일 10:00~17:00 오전진료(10시 - 12시30분) | 일요일 휴무 | 공휴일 휴무
노아동물병원,광주,062-363-4860,광주광역시 남구 월산동 930-18,광주광역시 남구 대남대로 407 (월산동),평일 10:00~20:00 | 수요일 10:00~15:00 | 토요일 10:00~20:00 | 공휴일 10:00~15:00 | 일요일 휴무
하나로동물병원,광주,062-371-0750,광주광역시 서구 치평동 1185-3,광주광역시 서구 상무중앙로 101 (치평동),평일 10:00~18:40 | 토요일 10:00~15:00 | 일요일 휴무 | 공휴일 휴무 | 매일 12:30~13:30 점심시간
로하동물병원,광주,062-371-7512,광주광역시 서구 쌍촌동 1294-3번지,광주광역시 서구 상무민주로76번길 8-1 (쌍촌동),평일 10:00~19:00 | 토요일 10:00~17:00 | 공휴일 휴무
프렌즈동물병원,광주,062-374-0128,광주광역시 서구 쌍촌동 1271-1번지 2층,"광주광역시 서구 상무민주로 90, 2층 (쌍촌동)",
미유펫동물병원,광주,062-381-3733,광주광역시 서구 쌍촌동 870-11 101동 102-2호,"광주광역시 서구 마륵복개로 157, 101동 B102-2호 (쌍촌동)",평일 10:00~19:30 점심시간 12시~1시 | 토요일 10:00~17:00 점심시간 12시~1시 | 일요일 휴무
페츠온 동물병원,광주,062-381-8270,광주광역시 서구 치평동 1184-3번지,"광주광역시 서구 치평로 76, 102호 (치평동)",평일 09:30~19:30 15분전 진료 마감 | 목요일 09:30~19:00 | 토요일 09:30~17:00 | 일요일 휴무 | 공휴일 휴무
화정힐동물병원,광주,062-382-8575,광주광역시 서구 화정동 1610번지,"광주광역시 서구 화정로 211 (화정동, 유니버시아드힐스테이트2단지)","평일 09:30~19:00 점심시간 (12:30~1:30) | 토요일 09:30~17:00 | 일요일 휴무 예약진료,응급진료"
베스트고양이병원,광주,062-384-7582,광주광역시 서구 화정동 755-19,"광주광역시 서구 화운로 111, 2층 (화정동)",평일 09:00~21:00 | 주말 09:00~17:00 | 공휴일 09:00~17:00 | 매일 13:00~14:00 점심시간
미르동물병원,광주,062-413-8275,광주광역시 광산구 수완동 901,"광주광역시 광산구 왕버들로 86, 풍년빌딩 1층 105,106호 (수완동)",일요일 휴무 | 평일 10:00~20:00 | 공휴일 12:00~17:00 | 토요일 10:00~17:00
24시 블루밍 동물병원,광주,062-416-7975,광주광역시 북구 운암동 439-1 MVG#78,"광주광역시 북구 대자로 36, MVG#78 304,305,306호 (운암동)",매일 08:00~24:00 밤12시 이후 전화요망
블루밍동물의료센터,광주,062-416-7975,광주광역시 북구 운암동 439-1 MVG#78,"광주광역시 북구 대자로 36, MVG#78 202,203호 (운암동)",
동물병원 다움,광주,062-419-2020,광주광역시 북구 신안동 472-1번지,"광주광역시 북구 용봉로 18, 1층 (신안동)",금요일 09:30~19:00 12시30분~13시30분 점심시간 | 목요일 09:30~19:00 12시30분~13시30분 점심시간 | 수요일 09:30~19:00 12시30분~13시30분 점심시간 | 화요일 09:30~19:00 12시30분~13시30분 점심시간 | 월요일 09:30~19:00 12시30분~13시30분 점심시간 | 토요일 09:30~17:00 12시30분~13시30분 점심시간
본펫동물병원,광주,062-447-8575,광주광역시 서구 광천동 38-19번지,광주광역시 서구 무진대로 945-1 (광천동),평일 09:00~19:00 점심시간 13:00~14:00 | 토요일 09:00~17:00 | 공휴일 09:00~17:00 | 일요일 휴무
튼튼동물병원,광주,062-511-7582,광주광역시 동구 계림동 100-11번지 금호계림주상복합 상가동 149호,"광주광역시 동구 중앙로 358, 상가동 149호 (계림동, 금호계림주상복합)",평일 09:00~21:00 30분전에 접수마감 | 공휴일 10:00~18:00 30분전에 접수마감 | 일요일 10:00~18:00 30분전에 접수마감
광주동물메디컬센터,광주,062-523-0075,광주광역시 광산구 신창동 77-255번지,광주광역시 광산구 북문대로420번길 206 (신창동),매일 00:00~24:00 | 매일 09:30~19:00 (점심시간 12:30-14:00) | 매일 19:00~00:00 야간진료할증 | 매일 00:00~09:00 응급진료할증
바른동물병원,광주,062-523-5353,광주광역시 서구 동천동 630번지,"광주광역시 서구 하남대로 704 (동천동, 지선빌딩)",매일 13:00~14:00 점심시간 | 일요일 휴무 | 평일 09:30~19:30 19:00 접수 마감 | 공휴일 10:00~18:00 17:00 접수 마감 | 토요일 10:00~18:00 17:00 접수마감
유림동물병원,광주,062-527-7588,광주광역시 서구 동천동 595 8통6반,광주광역시 서구 하남대로 672 (동천동),
기운내 동물병원,광주,062-528-7588,광주광역시 북구 운암동 1781 운암2차 남양휴튼,"광주광역시 북구 북문대로 88, 112호 (운암동, 운암2차 남양휴튼)",평일 10:00~20:00 예약가능 (예약환자 우선진료) | 매일 12:00~14:00 수술 및 입원환자 케어 | 주말 10:00~17:00 예약가능 (예약환자 우선진료) | 공휴일 10:00~17:00 예약가능 (예약환자 우선진료) | 목요일 10:00~20:00 진료 휴무 / 전화 문의 가능
24시 언제나 동물병원,광주,062-571-0011,광주광역시 북구 매곡동 370-7번지,광주광역시 북구 하백로5번길 1 (매곡동),평일 09:00~19:00 (접수마감) | 토요일 09:00~17:00 | 일요일 휴무
광주동물보호소 부속동물병원,광주,062-571-2808,광주광역시 북구 본촌동 378-6 동물보호소,"광주광역시 북구 본촌마을길 27, 동물보호소 (본촌동)",
참좋은 동물병원,광주,062-574-7975,광주광역시 북구 양산동 254-123,"광주광역시 북구 하서로 371, 1층 (양산동)",평일 10:00~20:00 월수금 야간진료 | 토요일 10:00~18:00 일요일 예약진료
소담동물병원,광주,062-574-8276,광주광역시 북구 지야동 802-35번지,"광주광역시 북구 하서로 652-6, 103호 (지야동)","평일 10:00~20:00 수술시간 및 점심시간 12:30~14:00, (19:30분 접수마감) | 토요일 10:00~18:00 (17:30분 접수마감) | 일요일 휴무"
이든동물병원,광주,062-576-7585,광주광역시 북구 삼각동 780-1,광주광역시 북구 설죽로471번길 101-102 (삼각동),평일 09:30~19:00 18시30분접수마감 | 토요일 09:30~17:00 16시30분접수마감 | 일요일 휴무 | 공휴일 휴무 대체공휴일휴무 | 매일 12:30~13:30 점심시간
광주광역시 야생동물구조관리센터,광주,062-613-6651,광주광역시 서구 유촌동 820-111,광주광역시 서구 무진대로 576 (유촌동),
오즈동물병원,광주,062-654-1275,광주광역시 남구 주월동 536-24 오즈동물병원,"광주광역시 남구 회재로 1158, 오즈동물병원 1층 (주월동)",평일 10:00~18:30 접수마감 18:00 | 토요일 10:00~17:00 | 일요일 10:00~17:00 진료휴무 | 공휴일 10:00~15:00
서현동물병원,광주,062-671-7007,광주광역시 남구 구동 37-23,광주광역시 남구 천변좌로 370 (구동),매일 00:00~24:00 응급진료 연중24시간 운영
희망동물병원,광주,062-671-8288,광주광역시 남구 사동 79번지,광주광역시 남구 천변좌로 394 (사동),
최광호동물병원,광주,062-673-4047,광주광역시 남구 방림동 566번지,광주광역시 남구 방림로 10 (방림동),평일 09:30~19:00 점심시간 12:30~13:30 | 토요일 09:30~17:00 공휴일 포함 | 일요일 휴무
광주축산농협동물병원,광주,062-674-1232,광주광역시 남구 송하동 262-1,광주광역시 남구 송암로24번길 52 (송하동),
비타동물의료센터,광주,062-675-7600,광주광역시 남구 주월동 1279-20 JM빌딩,"광주광역시 남구 봉선로 21, 1층 (봉선동, 우리덕이)",평일 09:30~22:00 | 주말 09:30~19:00
광주동물병원,광주,062-681-5720,광주광역시 남구 송하동 492-27번지 동물병원,"광주광역시 남구 서문대로 403-1, 동물병원 (송하동)","일요일 휴무 | 평일 09:30~20:00 (점심시간 12:00-13:00, 접수마감 19:30) | 공휴일 10:00~17:00 (접수 마감 16:30) | 토요일 09:30~17:30 (접수마감 17:00)"
청담동물병원,광주,062-710-1075,광주광역시 남구 봉선동 138-2번지 플러스존,"광주광역시 남구 봉선로 205, 플러스존 (봉선동)",평일 09:00~18:00
이룸외과동물병원,광주,062-714-1755,광주광역시 남구 주월동 621-1,광주광역시 남구 금화로 376 (주월동),
24시동물병원 공감,광주,062-716-2979,광주광역시 광산구 장덕동 1658,"광주광역시 광산구 장신로 72, 101,201호 (장덕동)",매일 00:00~24:00 점심시간 12:00-13:30
은하수 동물병원,광주,062-716-4282,광주광역시 남구 진월동 264-3,광주광역시 남구 서문대로 665 (진월동),평일 09:30~19:30 | 토요일 09:30~17:30 | 공휴일 09:30~17:30 | 일요일 휴무
올치동물병원,광주,062-716-5775,광주광역시 북구 본촌동 673-14,"광주광역시 북구 하서로 477, 지플레이스 본촌2 108,109,110호 (본촌동)",평일 09:30~19:00 | 토요일 09:30~17:00
광주24시스카이동물메디컬센터,광주,062-719-4275,"광주광역시 서구 쌍촌동 970-13 두왕빌딩(3,4,5층)","광주광역시 서구 상무대로 879, 두왕빌딩 3,4,5층 (쌍촌동)",매일 08:00~22:00 연중무휴
치유동물병원,광주,062-945-1275,광주광역시 광산구 장덕동 1597,"광주광역시 광산구 풍영로 189, 1층 (장덕동)","일요일 휴무 | 평일 09:30~20:00 (점심시간 12:00-13:00, 접수마감 19:30) | 공휴일 10:00~17:00 (접수 마감 16:30) | 토요일 09:30~17:30 (접수마감 17:00)"
배선생펫스토리동물병원,광주,062-951-7585,광주광역시 광산구 신가동 1296번지,광주광역시 광산구 임방울대로 213 (신가동),평일 09:30~19:00 점심시간 12:30~13:30 | 공휴일 09:30~17:00 | 토요일 09:30~17:00 | 일요일 휴무
신창동물병원,광주,062-952-0750,광주광역시 광산구 신창동 1129-3번지,광주광역시 광산구 신창로 125 (신창동),평일 09:30~18:30 | 토요일 09:30~15:00
광주다온동물병원,광주,062-956-7566,광주광역시 광산구 월곡동 679-6번지,광주광역시 광산구 하남대로 142 (월곡동),평일 09:30~19:00 점심시간 12:30-13:30 | 토요일 09:30~17:00 | 일요일 휴무 | 공휴일 휴무
수완종합동물병원,광주,062-959-0975,광주광역시 광산구 수완동 1452번지,광주광역시 광산구 장신로 164 (수완동),평일 09:30~19:00 | 공휴일 09:30~17:00 | 토요일 09:30~17:00 | 일요일 휴무
봉선아이동물메디컬센터,광주,062-959-5900,광주광역시 남구 봉선동 1156-9,광주광역시 남구 봉선로 77(봉선동),평일 09:30~20:00 점심시간 13:00~14:00 | 수요일 09:30~18:00 점심시간 13:00~14:00 | 토요일 09:30~18:00 점심시간 13:00~14:00 | 일요일 휴무
정다운동물병원,광주,062-959-7511,광주광역시 광산구 하남동 785번지,광주광역시 광산구 용아로399번길 51 (하남동),"평일 10:00~21:00 월,목 | 평일 10:00~19:00 화,수,금 | 토요일 10:00~18:00 | 일요일 휴무 | 매일 12:00~13:00 점심시간"
초로동물병원,광주,062-961-7522,광주광역시 광산구 수완동 725번지 나동 8호,광주광역시 광산구 왕버들로 113-2 (수완동),평일 09:30~19:00 | 토요일 09:30~13:00
밝은동물병원,광주,062-962-3141,광주광역시 광산구 월곡동 61-19,광주광역시 광산구 월곡산정로 67 (월곡동),평일 09:30~20:00 | 토요일 09:30~18:00 | 매일 12:00~13:00 점심시간 | 공휴일 휴무
다나은 동물병원,광주,062-971-1275,광주광역시 광산구 쌍암동 694-45 루빌코리아 101호,"광주광역시 광산구 첨단강변로99번길 34, 1층 101호 (쌍암동, 루빌코리아)",평일 09:30~19:00 점심시간 12:30~13:30 | 공휴일 09:30~17:00 | 토요일 09:30~17:00 | 일요일 휴무
비타민동물병원,광주,062-971-7511,광주광역시 광산구 월계동 893-9번지,"광주광역시 광산구 월계로 203, 123호 (월계동)",
첨단사랑동물병원,광주,062-972-5996,광주광역시 광산구 쌍암동 694-63번지 쌍암동 첨단프라자,"광주광역시 광산구 월계로 217, 쌍암동 첨단프라자 122호 (쌍암동)",평일 09:30~20:30 진료접수 20:00까지 | 토요일 09:30~18:30 진료접수 18:00까지 | 공휴일 09:30~18:30 진료접수 18:00까지 | 일요일 휴무
이솝동물병원,광주,062-973-1255,광주광역시 광산구 쌍암동 655-2,"광주광역시 광산구 첨단중앙로 170, 1층 (쌍암동)",평일 09:00~20:00 | 토요일 09:00~20:00 | 일요일 10:00~18:00 | 매일 12:00~13:00 점심시간
도담도담동물병원,광주,062-973-7579,광주광역시 광산구 쌍암동 657-3번지,광주광역시 광산구 첨단중앙로 150 (쌍암동),
이지동물병원,전북,063-211-6677,전라북도 전주시 덕진구 동산동 682-23번지,전라북도 전주시 덕진구 쪽구름2길 16-2 (동산동),평일 10:30~21:00 22시이후는 응급전화만 받습니다. | 공휴일 10:30~21:00 22시이후는 응급전화만 받습니다. | 토요일 10:30~21:00 22시이후는 응급전화만 받습니다. | 일요일 10:30~19:00 20시이후는 응급전화만 받습니다. | 매일 13:00~14:00 점심시간입니다. / 마지막진료 12시 30분까지 | 매일 18:00~19:00 저녁시간입니다. / 마지막진료 17시 30분까지
이서동물병원,전북,063-228-7221,전라북도 완주군 이서면 상개리 590,전라북도 완주군 이서면 이서로 42,"평일 09:30~20:00 | 토요일 09:30~19:00 | 일요일 휴무 설, 추석 당일 휴무 | 공휴일 09:30~19:00"
광희동물병원,전북,063-229-6649,전라북도 완주군 이서면 이문리 711-3번지,전라북도 완주군 이서면 콩쥐팥쥐로 1047,
국립축산과학원 동물병원,전북,063-238-7224,전라북도 완주군 이서면 금평리 산 145-5 국립축산과학원,"전라북도 완주군 이서면 콩쥐팥쥐로 1500, 국립축산과학원",
산책동물병원,전북,063-244-7509,전라북도 전주시 덕진구 우아동2가 866-11,전라북도 전주시 덕진구 건산로 290 (우아동2가),평일 10:00~19:00 접수마감종료  : 오후 7시 | 토요일 10:00~16:00 접수마감종료:  오후 3시30분 | 일요일 휴무 | 평일 13:00~14:00 점심시간
박동물병원,전북,063-261-3125,전라북도 완주군 봉동읍 장기리 225번지,전라북도 완주군 봉동읍 봉동로 133,평일 10:00~19:00 점심시간 13:00-14:00 | 토요일 10:00~18:30 점심시간 13:00-14:00 | 공휴일 10:00~18:30 점심시간 13:00-14:00
우리가축병원,전북,063-262-8575,전라북도 완주군 고산면 읍내리 549-22번지 나래빌딩,"전라북도 완주군 고산면 읍내5길 8, 나래빌딩",
이영준동물병원,전북,063-263-5100,전라북도 완주군 봉동읍 낙평리 926-3번지,전라북도 완주군 봉동읍 봉동동서로 40,
아이들 동물병원,전북,063-273-5575,전라북도 전주시 덕진구 만성동 1366-3,"전라북도 전주시 덕진구 만성중앙로 25, 미네르바빌딩 1층 101,102,103호 (만성동)",평일 09:30~19:00 점심시간 13:00~14:00 | 토요일 09:30~16:00 점심시간 13:00~14:00 | 공휴일 09:30~16:00 점심시간 13:00~14:00 | 일요일 휴무
자스민 동물병원,전북,063-276-3939,전라북도 전주시 덕진구 송천동2가 1358-3번지 103호,"전라북도 전주시 덕진구 백석로 18, 103호 (송천동2가)","평일 10:00~20:00 12시 ~ 1시 점심시간, 매주 수요일 휴무 | 토요일 10:00~17:00 점심시간 12시 ~ 1시 | 일요일 14:00~17:00"
마루 동물병원,전북,063-276-7500,전라북도 전주시 완산구 서신동 780-4번지,전라북도 전주시 완산구 감나무3길 4 (서신동),평일 09:30~18:30 | 토요일 09:00~14:30 | 공휴일 휴무 | 일요일 휴무
이노동물병원,전북,063-277-0007,전라북도 완주군 이서면 갈산리 664-5,전라북도 완주군 이서면 안전로 153,금요일 09:30~21:00 | 목요일 09:30~21:00 | 수요일 09:30~21:00 | 화요일 09:30~21:00 | 월요일 09:30~21:00 | 평일 09:30~21:00 | 토요일 09:30~21:00 | 일요일 10:00~18:30
이엘 동물병원,전북,063-283-6364,전라북도 전주시 완산구 서서학동 367-37번지,전라북도 전주시 완산구 장승배기로 321 (서서학동),
다민동물병원,전북,063-291-0727,전라북도 익산시 춘포면 쌍정리 107번지,전라북도 익산시 춘포면 쌍정길 16-1,
최동물병원,전북,063-291-6200,전라북도 완주군 삼례읍 삼례리 923-63번지,전라북도 완주군 삼례읍 삼봉로 5-1,매일 08:00~19:00 동물 진료시간 | 매일 10:00~12:00 입원견 면회시간 | 매일 16:00~18:00 입원견 면회시간
박동물병원,전북,063-322-5698,전라북도 무주군 무주읍 당산리 1256-4번지,전라북도 무주군 무주읍 한풍루로 291,평일 10:00~19:00 점심시간 13:00-14:00 | 토요일 10:00~18:30 점심시간 13:00-14:00 | 공휴일 10:00~18:30 점심시간 13:00-14:00
KRA 장수동물병원,전북,063-350-3761,전라북도 장수군 장계면 명덕리 1 장수경주마목장,"전라북도 장수군 장계면 육십령로 764-5, 장수경주마목장",
무진장축협동물병원,전북,063-351-2391,전라북도 장수군 장수읍 장수리 483-7,전라북도 장수군 장수읍 중동길 8,
현대 동물병원,전북,063-351-3050,전라북도 장수군 장수읍 장수리 214-8번지,전라북도 장수군 장수읍 교촌로 47-3,평일 09:00~19:00 | 토요일 09:00~19:00 | 공휴일 10:00~17:00 | 일요일 10:00~17:00
대동동물병원,전북,063-352-5998,전라북도 장수군 장계면 장계리 197-12번지,전라북도 장수군 장계면 한들로 59,
쿨펫동물병원(이마트군산점),전북,063-442-7531,전라북도 군산시 경암동 590-296,전라북도 군산시 구암3.1로 137 (경암동),"매일 10:00~21:00 매월 2째,4째 일요일 휴무"
연합동물병원,전북,063-445-2544,전라북도 군산시 장재동 206-5번지 7통3반,"전라북도 군산시 중앙로 61 (장재동, 연합가축병원)",
금강동물병원,전북,063-446-4572,전라북도 군산시 장재동 812-1번지 41통2반 군산수송동제일오투그란데 2단지 502동 1204호,"전라북도 군산시 미원로 132-3 (장재동, 금강종합동물병원)",
가족동물병원,전북,063-446-6688,전라북도 군산시 수송동 820-6번지 군산수송동우체국,"전라북도 군산시 월명로 211, 군산수송동우체국 1층 (수송동)",월요일 10:00~18:00 | 화요일 10:00~18:00 | 수요일 10:00~13:00 | 목요일 10:00~18:00 | 금요일 14:30~18:00 | 토요일 10:00~13:00 | 평일 13:00~14:30 점심시간 | 일요일 휴무 | 공휴일 휴무
군옥동물병원,전북,063451-2163,전라북도 군산시 대야면 산월리 400-5번지 1통,전라북도 군산시 대야면 대야시장로 9-1 (군옥동물병원),
수송반려동물병원,전북,063-463-5575,전라북도 군산시 수송동 858-7,"전라북도 군산시 수송로 208 (수송동, 형진빌딩)",평일 09:30~20:00 미용은 평일 9:30부터 예약제입니다. | 주말 09:30~18:00 | 공휴일 10:30~17:00
해맑은 동물병원,전북,063-464-7582,전라북도 군산시 나운동 100-12번지 해맑은동물병원,"전라북도 군산시 하나운로 75, 해맑은동물병원 (나운동)",평일 09:30~18:30 점심시간 12;30~13:30 | 토요일 09:30~15:00 | 공휴일 휴무 공휴일 휴무 | 일요일 휴무 공휴일 휴무
푸른동물병원,전북,063-466-8711,전라북도 군산시 동흥남동 400-15번지,전라북도 군산시 팔마로 154-1 (동흥남동),평일 10:00~18:30 점심시간12:00~13:00 | 토요일 10:00~16:30 | 일요일 휴무 | 공휴일 휴무
스마일동물병원,전북,063-466-8886,전라북도 군산시 나운동 845-5번지,전라북도 군산시 공단대로 429 (나운동),평일 10:00~21:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무 | 공휴일 13:00~14:00 점심시간 | 주말 13:00~14:00 점심시간 | 평일 13:00~14:00 점심시간
녹십자동물병원,전북,063-532-5652,전라북도 정읍시 시기동 96-6번지 녹십자동물병원,"전라북도 정읍시 시기4길 30, 녹십자동물병원 (시기동)","평일 09:00~18:30 | 토요일 09:00~15:00 | 토요일 휴무 첫째,셋째 토요일 휴무 | 공휴일 휴무 | 일요일 휴무"
순정축협 동물병원,전북,063-533-6831,전라북도 정읍시 북면 한교리 12-1번지,전라북도 정읍시 북면 정읍북로 710-1 (순정축산업협동조합TMF사료공장),
다나동물병원,전북,063-537-1041,전라북도 정읍시 장명동 80-1번지 다나동물병원,"전라북도 정읍시 충정로 199, 다나동물병원 (장명동)",평일 10:00~20:00 | 일요일 10:00~19:00 격주 휴무(사전 확인 필수)
수제동물병원,기타,063-537-4089,,전라북도 정읍시 충정로 349 (연지동),
청수동물병원,전북,063-537-7588,전라북도 정읍시 연지동 37-4번지,전라북도 정읍시 충정로 319 (연지동),
