바우동물병원,경기,316570016,경기도 안성시 공도읍 승두리 70-2번지,경기도 안성시 공도읍 공도로 50,토요일 09:30~17:30 | 금요일 09:30~17:30 | 목요일 09:30~17:30 | 수요일 09:30~17:30 | 화요일 09:30~17:30 | 공휴일 휴무 | 월요일 휴무 | 일요일 휴무 | 토요일 13:00~14:00 점심시간 | 금요일 13:00~14:00 점심시간 | 목요일 13:00~14:00 점심시간 | 수요일 13:00~14:00 점심시간 | 화요일 13:00~14:00 점심시간,127.1666235,36.99821068,https://map.kakao.com/link/map/16425917
메르시 동물병원,경기,317070701,경기도 성남시 분당구 판교동 590 티에스로드2 201호,"경기도 성남시 분당구 운중로 255, 티에스로드2 201호 (판교동)",매일 10:00~22:00 점심시간 13:00~14:00,127.0914862,37.38950857,https://map.kakao.com/link/map/634393220
반려동물암센터,경기,317095500,경기도 성남시 분당구 서현동 250-6번지 은성빌딩 301호,"경기도 성남시 분당구 황새울로342번길 15, 은성빌딩 3층 301호 (서현동)",평일 09:30~20:00 진료는 오전10시부터이고 진료접수는 마감전 30분전까지입니다. | 토요일 09:30~17:00 점심시간 12:30~1:30 | 일요일 휴무,127.1239379,37.3864223,https://map.kakao.com/link/map/1173955802
모아동물병원,경기,317332010,경기도 성남시 수정구 신흥동 6953 산성역포레스티아아파트 서문상가 101호,"경기도 성남시 수정구 수정로 291, 산성역포레스티아아파트 서문상가동 1층 101호 (신흥동)",매일 10:00~21:00,127.1471258,37.45109898,https://map.kakao.com/link/map/987008827
다올동물의료센터 광교점,경기,318937982,경기도 용인시 수지구 상현동 1117-8,"경기도 용인시 수지구 광교중앙로 297, 102, 201~203호 (상현동)","매일 10:00~20:00 목요일은 오후5시까지 진료, 일요일, 공휴일 휴무",127.0686052,37.29670212,https://map.kakao.com/link/map/
하이반려동물행동클리닉,경기,319661210,경기도 고양시 덕양구 원흥동 635,"경기도 고양시 덕양구 권율대로 690, 삼송2차원흥역동원로얄듀크비스타 202동 2층 1호 (원흥동)",매일 10:00~21:00 점심시간 13:00~14:00,126.8751607,37.65081285,https://map.kakao.com/link/map/558562380
해밀동물병원,경기,319662777,경기도 고양시 일산동구 식사동 513-3번지,경기도 고양시 일산동구 고양대로 1139 (식사동),평일 10:00~19:00 | 토요일 10:00~18:00 | 일요일 휴무,126.8158548,37.66546495,https://map.kakao.com/link/map/20180996
아이편한 동물의료센터,경기,319708875,경기도 고양시 덕양구 행신동 762,"경기도 고양시 덕양구 충장로 14, 글로리아프라자  2층 201호 (행신동)",평일 09:00~19:00 점심시간 (1시~2시) | 토요일 09:00~18:00 | 공휴일 09:00~18:00 1월 1일 휴무 | 일요일 휴무,126.8344815,37.61403296,https://map.kakao.com/link/map/315090636
아띠동물병원,경기,319856125,경기도 김포시 장기동 1609번지 신한프라자 106호,"경기도 김포시 김포한강4로 113, 1층 106호 (장기동, 신한프라자)","매일 10:00~22:00 연중무휴,  24시간 입원케어",126.668265,37.64404696,https://map.kakao.com/link/map/26337916
수호 동물병원,경기,319867119,경기도 김포시 북변동 828번지 명승프라자,"경기도 김포시 사우중로 89, 1층 (북변동, 명승프라자)",월요일 09:30~18:30 (오후2-4시 수술시간) | 수요일 09:30~18:30 (오후2-4시 수술시간) | 금요일 09:30~18:30 (오후2-4시 수술시간) | 화요일 09:30~20:00 19:00-20:00 야간진료 | 일요일 휴무 | 공휴일 휴무 | 토요일 09:00~16:00 | 목요일 09:30~18:30 (목요일 오전진료만),126.7211859,37.62266383,https://map.kakao.com/link/map/106033700
위브동물의료센터,경기,319871191,경기도 김포시 고촌읍 신곡리 0,"경기도 김포시 고촌읍 태리로 293, 베스트프라자 202호",매일 00:00~24:00,126.7639001,37.59321563,https://map.kakao.com/link/map/1210189466
24시 웰니스 동물 의료센터,경기,322017575,경기도 부천시 중동 1128 그린프라자,"경기도 부천시 부흥로303번길 62, 그린프라자 (중동)",매일 10:00~20:00 목요일 예약 진료 입니다. | 주말 10:00~20:00 | 공휴일 10:00~20:00,126.7759581,37.49734165,https://map.kakao.com/link/map/633113825
페트로 동물병원,인천,322030072,인천광역시 미추홀구 용현동 621-68번지,인천광역시 미추홀구 토금중로 36 (용현동),매일 09:00~21:00 | 화요일 휴무,126.6371978,37.45275377,https://map.kakao.com/link/map/8134565
기린동물병원,경기,323220506,경기도 부천시 중동 1058-1 신명타운,"경기도 부천시 길주로 273, 신명타운 (중동)",매일 10:00~21:00,126.7725042,37.50402582,https://map.kakao.com/link/map/1125535293
S동물병원,경기,323225222,경기도 부천시 상동 542-4 상동 동양파라곤,"경기도 부천시 상동로 78 (상동, 상동 동양파라곤)",매일 00:00~24:00 연중무휴,126.75314,37.50392693,https://map.kakao.com/link/map/19391980
채움동물병원,경기,323227505,경기도 부천시 상동 538-6 대신스카이빌,"경기도 부천시 길주로 129, 대신스카이빌 (상동)",매일 10:00~21:00 일반 진료 | 일요일 10:00~19:00 일반 진료,126.756858,37.50609399,https://map.kakao.com/link/map/1926893531
쿨펫동물병원(이마트 중동점),경기,323259617,경기도 부천시 중동 1157 (주)신세계이마트중동점,"경기도 부천시 석천로 188, (주)신세계이마트중동점 (중동)",평일 10:00~19:30 | 공휴일 11:00~18:30 공휴일/일요일 오픈 | 매일 12:30~14:00 점심시간 | 수요일 휴무 매주 수요일 휴무 | 목요일 휴무 매주 목요일 휴무,126.7639669,37.50405268,https://map.kakao.com/link/map/
더본 동물병원,경기,323262992,경기도 부천시 중동 1150-6 우영프라자,"경기도 부천시 중동로262번길 32, 우영프라자 (중동)",평일 09:30~19:00 | 토요일 09:30~15:00 | 공휴일 휴무 | 일요일 휴무,126.769276,37.50285294,https://map.kakao.com/link/map/1888173539
상동물병원,경기,323280079,경기도 부천시 상동 564-14,경기도 부천시 조마루로97번길 34-9 (상동),평일 10:00~19:00 접수마감 18:30 | 토요일 10:00~19:00 접수마감 18:30 | 일요일 휴무 접수마감 15:30 | 매일 13:00~14:00 [ 점 심 시 간 ],126.7553505,37.50183435,https://map.kakao.com/link/map/14623969
쓰담동물병원,경기,323297599,경기도 부천시 중동 1161-3 일신빌딩,"경기도 부천시 소향로 131, 일신빌딩 (중동)",매일 09:00~21:00 일반진료 | 매일 21:00~09:00 야간응급진료,126.7612653,37.50255473,https://map.kakao.com/link/map/1391305116
보우동물병원,경기,323437582,경기도 부천시 옥길동 729-3,경기도 부천시 양지로171번길 26 (옥길동),평일 09:00~20:00 일요일휴무 | 토요일 09:00~16:00 주중 공휴일 포함,126.8219356,37.46888796,https://map.kakao.com/link/map/189588093
