또오개애견펜션,경기,경기도 양평군 청운면 갈운리 1241,0507-1332-5424,펜션,http://www.ttoogae.co.kr,산새소리와 맑은 공기가 반려인과 반려견에게 휴식과 힐링을 함께 누릴 수 있는  아늑한 공간입니다. 즐겁고 편안한 휴식이 되도록 최선을 다하겠습니다.,https://ldb-phinf.pstatic.net/20200831_297/15988552690397mBNc_JPEG/1Mcu_qoLeA8ZQdYJi5qxzqK7.JPG.jpg,377931,547247
부엉이애견펜션,경기,경기도 포천시 일동면 수입리 108-5,0507-1327-9274,펜션,http://www.owlpension.co.kr,"한 가족만을 위한 독채애견펜션.
우리들만의 공간.
편안한 펜션을 만들기 위해 노력합니다.

펜션은 복층으로
1층만 이용, 복층(1~2층) 이용이 가능합니다.
독채운영으로 1층만 이용시 2층은 예약불가합니다.
1층이용으로도 펜션 전체를 이용 하실수 있습니다.

1층만 이용 (25평) (최대인원 4인)
성인 2인과 애견 4마리(중,소형견 15kg미만) 이용금액입니다.

복층(1~2층) 이용 (25평+18평) (최대인원 6인)
성인 4인과 애견 4마리(중,소형견 15kg미만) 이용금액입니다.

성인 1인 추가 2만원
초등학생 1인 추가 1만원
초등학교이하 무료 (최대인원에 포함)

중,소형견 추가 15kg미만 1만원
중,대형견 추가 15kg이상 2만원

부대시설(미리 말씀해 주시기 바랍니다)
숯불바베큐이용료 2만원 (그릴,차콜,불판 제공)
수영장이용료 3만원 (하절기)
불멍화로 참나무장작 1만원",https://ldb-phinf.pstatic.net/20210714_149/1626242974540q1zWE_JPEG/rK2VVfwC002N4e7wHVqXxWbc.jpg,340779,596353
더블스테이 또또멍 애견펜션,경기,경기도 연천군 미산면 아미리 145-43,0507-1350-0039,펜션,http://더블스테이또또멍.com,"하늘과 맞닿은 맑은공기와 4계절 멋진 경관을 자랑하는 또또멍 펜션입니다! 전 객실 프라이빗한 공간으로 독채펜션, 개별마당, 개별바베큐, 전객실 펜스설치완료!

반려견과 함께 특별한 여행이 되실수 있도록 또또멍에서 힐링과 추억을 만들어 가시길 바랍니다!  또또멍은 소형견, 중형견, 대형견, 모든견종입실 가능합니다) (연인,가족,단체모임환영)

궁금하신 사항은 전화 문의 주시면 안내해 드리겠습니다.",https://ldb-phinf.pstatic.net/20210511_75/1620733410693CDVcE_JPEG/02.jpg,309130,602313
퐁당애견펜션,경기,경기도 양평군 용문면 중원리 96,0507-1489-0271,펜션,http://pongdangpets.com/,"소중한 반려견과 즐거운 추억을 남길 수 있는 퐁당계곡펜션(애견동반가능)입니다.

※문의 전화: 09:00~21:00 ※
(투숙 손님께서는 문의 시간 이외의 급한 경우 관리실 방문 부탁드립니다.)",https://ldb-phinf.pstatic.net/20210713_253/1626167871457zaIlA_JPEG/XCgZOeCk80EDrWRmc_z5N2th.jpg,367037,547905
동반풀빌라펜션,경기,경기도 가평군 가평읍 두밀리 602-2,,펜션,http://dongban.info,"코로나 정부 지침을 어길시 절대 입실이 불가합니다. 
※ 거리두기 정부 지침의 준하여 2인만 입실 가능(백신접종자 예외 적용 불가)

동반펜션은 반려견과 함께할 수 있습니다.

동반은 사랑하는 반려견과 소중한 추억을 만들 수 있는 애견 펜션이에요.
전 객실 애견 동반이 가능하며 반려견 1마리당 10,000원 (*현장결제)
자세한 내용은 상세 설명 참고 부탁드려요.
또 수영장이 있어 반려견이 마음껏 수영할 수 있는 환경을 갖추고 있는데요.

반려견과 함께 프라이빗한 시간을 보내고 싶다면 풀빌라 객실 내 개별 수영장을 이용해보세요.
미온수는 30도로 무료로 서비스해드리고 있습니다.
만일 예약을 놓쳤다면 사계절 미온수로 운영되는 공용 수영장도 있으니 걱정마세요.
우리 아이의 건강과 청결까지 챙기고 싶다면 애견 케어룸을 이용해보세요.

동반펜션만의 특별한 부대시설로 스파, 샤워, 수영장과 케어룸 모두 무료여서 자유롭게 이용하면 된답니다.

*에디터 Tip
무료 픽업 서비스가 가능해요.
마음껏 뛰어놀 수 있는 잔디 마당이 있어요.
반려견을 위한 배변 패드, 수건, 구명조끼가 제공 돼요.
복층 계단이 가파르기 때문에 강아지는 꼭 안고 올라가세요.",https://ldb-phinf.pstatic.net/20200511_173/15891637269942Lesa_JPEG/m7OWW6J9gdctO2QOvXVA0Op4.jpg,349980,578891
2PM 애견펜션,경기,경기도 가평군 상면 임초리 409 가평 2PM 애견펜션,,펜션,http://2pm.kr/,"2022.04.30 야외수영장 개장!
가평 애견동반펜션 2PM 애견펜션에서 사랑하는 가족,커플,댕댕이와 함께 힐링여행 하고 가세요!
댕댕이가 신나게 뛰어놀 수 있는 넓은 마당이 있습니다 :)

~가평 2PM 애견펜션만의 SPECIAL~

1. 전객실 애견동반 입실 가능
2. 전 객실 개별바베큐 가능
3. 공용 수영장 & 애견 수영장 구비
4. 애견 셀프 샤워실 & 드라이룸
5. 전 객실 와이파이 가능",https://ldb-phinf.pstatic.net/20220328_52/1648453713609zjOOm_JPEG/5.jpg,344977,574824
더뮤즈펜션,경기,경기도 가평군 북면 백둔리 68,,펜션,https://themuseps.modoo.at/,"일부 객실 대형견 동반가능( 뷰글라스, 아도니스, 크로커스)
전객실 단독 애견 풀장( 24시간 여과기 가동)
공용 야외 수영장( 애견동반 펜스 완비)
공용 대형 애견 운동장( 펜스 완비)
전객실 애견 동반 가능
전객실 개별 테라스( 펜스 완비)
전객실 개별 바베큐",https://ldb-phinf.pstatic.net/20210703_292/1625274879051XfroQ_JPEG/KakaoTalk_20210703_100139666.jpg,354755,588261
펫티움 애견펜션,강원,강원도 홍천군 서면 굴업리 178-4,,펜션,http://www.petium.co.kr,"세스코 방역 및 객실 바이러스 탈취시스템 가동/600평 규모 초대형 반려견운동장/반려견 2마리까지 무료
/무료 조식 서비스/개별 바베큐장/개별 마당/애견 드라이룸/포토존/소형견전용 운동장 운영/애견 수영장 운영/오션월드 비발디파크 5분거리 잠실에서 약 1시간 10분거리",https://ldb-phinf.pstatic.net/20220330_21/1648600728513eKQ1k_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5%C6%C4%C0%CF-7.jpg,372714,556330
가평애견카페 리버뷰펜션,경기,경기도 가평군 가평읍 금대리 84-1 가평애견카페리버뷰팬션,,펜션,http://www.gpriverview.com/,애견 동반 가능한 리버뷰펜션,https://ldb-phinf.pstatic.net/20200726_209/1595692989468kjT2o_JPEG/sQQ8cSXzqGEmROyBPPMdC0cL.jpg,359302,572324
산울림한옥펜션,경기,경기도 가평군 가평읍 두밀리 129-1,,펜션,http://sanulrim.com,"저희 펜션은 정부의 방역 수칙을 준수합니다.
방역 수칙 (거리두기) 위반 시 환불 없이 입실 거부, 과태료 등의 불이익이 발생할 수 있습니다

(2020.9.1~별도 공지일까지)동안 같은날 일행이 2객실이상 예약불가 (사전연락필수)
*현장 적발시 환불없이 퇴실조치 될 수 있음

[2022 야외수영장 이용안내]
사람용 수영장, 애견용 수영장(소형견 전용)
6월16일부터 무료개장!
이용시간 : 15:00~일몰시까지
현장상황에 따라, 우천시엔 이용이 불가할 수 있음


코로나19 감염 예방을 위해 전직원 마스크착용,  
전객실 매일 청소시 환기와 소독
수영장 매일오전 소독
외부방역 월1~2회 전문업체 위탁실시 하오니 
고객 여러분들도 마스크착용에 협조해주시길 부탁드립니다.",https://ldb-phinf.pstatic.net/20191127_248/1574863303248KO9I5_JPEG/%C5%A9%B1%E2%BA%AF%C8%AF1.jpg,351280,580310
팰리스펜션,경기,경기도 양평군 용문면 덕촌리 248-1,,펜션,http://www.yppalace.com/,"가족과 함께 시간을 보내는 것은 행복이 피어나고 관계가 더욱 돈독해 질 수 있는 계기가 돼요.
함께 도란도란 이야기 꽃을 피우고, 맛있는 밥을 먹고, 다양한 즐거움을 공유한다면
진정한 가족의 소중함을 깨닫게 된답니다.
이렇듯 팰리스리조트는 가족과 함께 머물며 소중한 순간을 남길 수 있는 곳이에요.
전 객실 독채 구성으로 프라이빗하며 객실 앞 마당까지 단독으로 넓게 쓸 수 있어 좋아요.
하나의 객실을 제외한 모든 객실에 반려견 동반이 가능하고
목욕탕, 어질리티 놀이터, 운동장이 마련되어 있어 반려견이 자유롭게 뛰어놀 수 있어요.
아이가 있는 가족이라면 객실 내 놀이시설과 야외 놀이터를 둔 키즈 객실을 선택하시면 된답니다.
특히 자체 스튜디오에서 무료로 가족 사진을 찍을 수 있다는 점이 특별한데요.
사진 촬영 후에는 액자도 무료로 제공해 잊지 못할 가족 선물이 될 거예요.",https://ldb-phinf.pstatic.net/20200618_29/15924691133099THNS_JPEG/uVea6yxohreGHNxLaPJRy6XR.jpg,364695,545576
그레이캐슬펜션,경기,경기도 양주시 장흥면 석현리 360-19,0507-1395-9193,펜션,http://www.greycastle.co.kr,"※예약 전 반드시 필독해주시기 바랍니다※
그레이캐슬 예약은 이하 모든 내용의 동의함을 전제로 합니다.

[입실/퇴실]
입실 : 15:00     퇴실 : 11:00
(체크 시간을 준수해주시기 바랍니다. 일찍 체크인은 어렵습니다)
- 늦은 입실 시 업체에 사전연락 부탁드립니다.
- 당일예약은 반드시 업체에 사전확인 부탁드립니다.

[수영장 이용안내]
9월말까지 수영장 오픈
이용시간 -  입실 후~20:00시까지(이후 소독처리)
입실 전 수영장 사용 불가
반려동물 사용불가

[인원추가]
기준인원에 최대인원까지 추가 인원은 1인당 10,000원
최대 인원 이상의 초과인원 불과(성수기 초과인원 절대 불가) 
영유아도 인원에 포함
예약된 인원 외 방문객 출입 시 강제퇴실조치(상시CCTV)
침구류 추가 시 1채당 1만원 추가요금이 발생

[객실 내 절대금연]
적발 시 객실 정화비용 10만원 청구

[반려동물 안내]
반려동물 무게 제한 5kg 내외(5kg이상 반려동물은 펜션으로 문의바람)
객실 당 최대 2마리 제한
반려동물 동반 가능 객실 201호~208호
반려동물은 수영장 사용 불가

[바베큐]
바비큐 이용-기본 20,000원 / 바베큐 신청시간은 20시까지입니다.
객실 안에서 고기, 생선, 튀김 등 냄새가 많이 나는 음식 조리를 금함
※ 개인화기구 및 전기그릴(개인 자이글 포함) 절대 사용금지
무단 사용 시 환불없이 퇴실조치

※아래내용을 반드시 확인 해 주시기 바랍니다※

*네이버예약 신청 후 예약확정이 불가능 할 시에는 예약이 취소 될 수 있습니다. 예약 취소 시 네이버알림 또는 sns로 해당내용이 안내되며 결제금액은 전액환불 됩니다.
*예약 시 요청 사항란은 확인이 어려울 수 있어, 주요 요청사항은 반드시 펜션 연락처로 전달 부탁드립니다.

- 객실 가는 예약 상황에 따라 변동될 수 있습니다. (요금 변동을 이유로 기예약건 환불 요청 시, 취소수수료 규정대로 적용됩니다.)
- 객실 예약현황은 실시간 예약특성상 100% 일치하지 않을 수 있습니다.
- 경우에 따라 중복예약이 발생할 수 있으며, 이 경우 먼저 결제된 예약건에 우선권이 있습니다.
- 결제가 완료된 예약 건이라도 예약상황 및 현지사정에 따라 예약이 취소 될 수 있습니다.

- 사전예약취소 없이 사용하지 않은 예약건에 대해서는 환불이 불가합니다.
- 고객 연락처 오기재로 인해 연락이 불가할 경우, 예약이 자동취소 될 수 있습니다.
- 예약변경 시 대표번호로 연락바라며, 업체규정에 따라 변경이 불가하거나 수수료가 발생할 수 있습니다.
- 단순변심, 고객사정으로 인한 취소 시 취소 환불 수수료가 적용됩니다.
- No-Show 예약건에 대해서는 환불이 불가합니다.
- 최대인원 초과 입실 시 입실 및 환불이 불가합니다.

- 보호자를 동반하지 않은 미성년자만 입실 시 보호자의 동의가 필요합니다.
- 부대시설 및 객실비품은 업체 상황에 따라 변동될 수 있습니다.
- 업체 이미지는 실제와 상이 할 수 있습니다

안내사항 미숙지로 인한 손해는 고객님에게 귀속되오니 반드시 확인 부탁드립니다.",https://ldb-phinf.pstatic.net/20220606_259/165449203777973gLg_JPEG/KakaoTalk_20220606_140618445_01.jpg,307768,571567
까치섬펜션,경기,경기도 안산시 단원구 대부동동 657-81,,펜션,http://www.대부도펜션.net,"*유의사항

-예약 인원에서 인원이 추가되었을 경우 미리 말씀하셔야 하며 최대인원 초과시는 입실이 불가능합니다.
-보호자를 동반하지 않은 미성년자의 이용은 불가합니다.
-객실 내에서는 절대 금연이며 삼겹살 등의 육류를 직화 방식으로 조리하실 수 없습니다.
-이용 중 비치된 집기나 시설물을 파손 시 별도로 말씀해 주셔야 합니다.
-무분별한 오락 및 음주, 고성방가 등 다른 이용객에게 불쾌감을 주는 행동은 삼가해 주시기 바랍니다.
-마지막 퇴실시에는 실내에 있는 모든 쓰레기를 분리 수거해 버려주시고, 사용하신 식기류도 세척해 주시기 바랍니다.
-쓰레기는 지정된 장소에 분리하여 배출해 주시기 바랍니다.
-두고가신 물건은 없는지 확인해주시길 바라며 퇴실 이후 물건에 대한 책임을 지지않습니다.
-애견동반시 추가요금
 5kg미만 10,000원
 5kg-10kg20,000원
10kg초과 30,000원

픽업 안내
픽업장소 : 대동초등학교,대부동 주민센터
장소 : 대동초등학교 / 대부동 주민센터 근처
예약 : 대동초등학교 하차시 / 대부동 주민센터 근처에서 장보신 후 전화 주시면 픽업 가능합니다.
사전 예약 및 문의 필수

환불기준
온라인 실시간 예약 후 날짜 변경, 객실변경은 예약 취소 후 다시 예약하셔야 합니다.
객실과 날짜는 예약 전 신중히 생각하시고 결정해주시기 바랍니다.
환불은 입금자명으로 입금되며 입금시 송금 수수료는 제외한 후 입금됩니다.",https://ldb-phinf.pstatic.net/20220808_56/16599217731285AKy8_JPEG/KakaoTalk_20220806_183015617_02.jpg,275641,515619
