묘한호텔,서울,서울특별시 강서구 화곡동 895-6 현대그린아파트 1동 106호,0507-1436-3123,반려동물호텔,https://blog.naver.com/myouinn,"놀이위주의 반려묘 호텔입니다! 실제 2묘를 반려하고 있는 묘주가 부모의 마음으로 케어합니다.
제휴 동물병원도 있어 고양이 전문 주치의와 함께 케어하므로 안심하고 다녀오세요~
호텔 설계당시부터  스튜디오 조명으로 설계하였으며 프로필급 사진과 영상은 덤으로 챙겨가실수 있어요!
일반 택시와 가격이 같은 고양이 전용택시 타냥도 시작했습니다! 서울권은 콜비 제로로 이용해보세요",https://ldb-phinf.pstatic.net/20170324_233/1490347624978DjzAj_PNG/186274585724645_0.png,298515,548160
우다닥 고양이호텔,서울,서울특별시 송파구 석촌동 211-4 2층 201호,0507-1400-4069,반려동물호텔,https://blog.naver.com/urmycatss,"서울 송파에 위치하고 있는 우다닥 고양이호텔 입니다.
관악구 송파구 인근지역 방문탁묘 서비스를 운영하고 있습니다.",https://ldb-phinf.pstatic.net/20191113_283/15736239687657Dbhy_JPEG/GbmpT9FRKZyffvl7lB2aQBO9.jpg,320503,544806
퍼플캣,서울,서울특별시 종로구 이화동 122-1,,반려동물호텔,http://www.purplecathotel.co.kr/,"사랑하는 냥이와의 감성쉼터, 대학로 고양이 호텔퍼플캣에 오신것을 환영합니다. 퍼플캣은 복잡한 도심 속에서 마음편히 고양이들과 더 깊게 공감할 수 있는, 집사님과 고양이의 안락한 사랑방이 되도록 노력하겠습니다. 호텔/탁묘/사료/간식 등 고양이와의 생활과 관련 궁금하신 점 있으시면 언제든 문을두드려 주세요^^

문의: 02-743-2459
카카오/페이스북: 퍼플캣",https://ldb-phinf.pstatic.net/20150901_202/1441104620429tQnlL_JPEG/166580554973871_0.jpeg,312192,553143
개코스,서울,서울특별시 서대문구 연희동 123-6,0507-1486-5595,반려동물호텔,https://www.instagram.com/p/CQvnPLVHzRo/?utm_medium=copy_link,"안녕하세요 gaekos familly(개코스 패밀리)입니다
연희동에 위치하며 3층건물로 아이들이 뛰어놀고 자연을 느낄 수 있는 지층 넓은 마당, 1층 유치원 호텔, 2-3층은 선생님들이 24시간 상주하고 있습니다
가족 중심으로 따뜻하고 편안한 케어로 스트레스를 줄이고 전문적인 개코스 유치원",https://ldb-phinf.pstatic.net/20210430_22/1619788292181WD9vG_JPEG/dUEr7rMWkyg6iCLCTA0dmXh1.jpg,305693,552449
왈독 강아지 유치원,서울,서울특별시 도봉구 창동 333-1 7층,0507-1330-4481,반려동물호텔,https://blog.naver.com/waldog12,"오직 반려견들만의 공간

WALDOG 왈독 애견 유치원

왈독 유치원은 오직 강아지들 위주로 설계되었으며,
반려견들의 행복한 하루를 위한 여러 프로그램들이 준비되어 있습니다.
자신감을 키워주는 어질리티, 아이들의 건강을 위한 독핏, 수중 런닝머신, 귀여운 행사, 생일파티, 등등 보호자님들의 바쁜시간을 대신하여 아이들에게 소중한 추억과 행복을 만들어 주는 것을 지향하고 있습니다

2000번 이상의 방문교육과 여러 플렛폼에서 1위를 자치하셨던 주용하 훈련사님이 항시 상주하시고 있습니다!!

왈독은 반려견들이 좋은 환경에서 좋은 추억과 행복을 만들어 주고 있습니다.
많은 관심 감사드립니다><",https://ldb-phinf.pstatic.net/20220614_62/16552113624604wrcE_JPEG/1655195844935.jpg,316001,561477
모모의고양이호텔,서울,서울특별시 노원구 월계동 911 2층,0507-1402-2525,반려동물호텔,http://cafe.naver.com/momohotel/,고양이호텔 momo cathotel     -since 2010,https://ldb-phinf.pstatic.net/20150901_234/1441055558392Yhupq_JPEG/SUBMIT_1290682178635_13561634.jpg,315794,559367
펫시터 라울레미 하우스,서울,서울특별시 강북구 미아동 258-300,0507-1409-1143,반려동물호텔,https://blog.naver.com/ajaj5050,"안녕하세요.
라울레미파파 입니다.^^
저희 라울레미 펫 하우스(펫시터)가
새롭게 단장을 하였습니다.
애견호텔
애견유치원
애견놀이방
애견미용
애견목욕
365일 연중무휴.
서울/경기전지역
픽업가능

저희 라울레미 펫 하우스(펫시터)에서는
신뢰와 믿음을 목숨처럼 여기며
아이들을 돌보고있습니다.

믿고 맡겨주세요!^^

반려견 전문 펫시터 라울레미 하우스",https://ldb-phinf.pstatic.net/20171130_86/1512051439882qoXMI_JPEG/fbQb0lT3cLalWhQkeTAjcObu.jpg,314725,558255
도그비잉펫케어 2호점,서울,서울특별시 강서구 화곡동 1096-12 2층,0507-1365-8605,반려동물호텔,http://instagram.com/dogbeing_petcare_ks,"100%예약제 입니다^^
도그비잉은 보호자님 출퇴근 시간에 맞게 맞춤 오픈/마
감을 하고 있습니다~! (오픈/마감 시간 외 입실 시 시간당 추가비용 발생합니다.)

'도그비잉'은 인간을 human being 이라고 하는 것처럼 강아지도 인간과 동등하다는 의미 입니다.
애견셀프목욕부터 위탁목욕, 스파, 호텔, 놀이방까지 이용 가능한 프리미엄 펫케어 브랜드입니다.",https://ldb-phinf.pstatic.net/20210831_137/16303912480690bC9a_JPEG/5dAfH3Hrd4bbimvWCYiWddnq.jpg,298651,550891
멍투게더 강아지유치원,서울,서울특별시 강남구 역삼동 834-58 명진빌딩 3층,0507-1358-3963,반려동물호텔,https://blog.naver.com/sycjlove,"%소형견 전용 %호텔 %유치원

안전하고 편안한 공간인 멍투게더에서
우리 아이들의 하루 하루가 다채롭고 풍부할 수 있도록
아이들 만을 위한 공간이 되겠습니다

/ 7kg 이하 소형견 전용
/ 맘껏 뛰노는 야외 운동장
/ 아이들을 위한 미끄럼방지 매트시공
/ 호텔링시 24H 직원상주
/ 100% 예약제
/ 픽.드롭 운영",https://ldb-phinf.pstatic.net/20220703_273/1656852867632RttoC_JPEG/20220702_163546.jpg,314910,543938
제제네멍치원,서울,서울특별시 강동구 천호동 238-3 5층,,반려동물호텔,http://instagram.com/zezene_mung,"넓은 잔디운동장을 보유하고 있는 제제네멍치원 입니다! 실내 60평+실외 60평의 총120평의 넓은 놀이터가 있고 실내에는 전부 미끄럼방지 매트를 시공해서 우리 아이들의 슬개골과 관절을 지켜줄거에요! 100% 예약제 이므로 사전예약은 필수이며, 애견카페를 겸업하지 않으므로 외부인은 출입금지로 운영되고있어요 :)",https://ldb-phinf.pstatic.net/20210508_143/16204501018793vSNY_JPEG/wo0Mt2PuNAkDuTAM5s_ct7L4.jpg,323737,549707
쉐이크테일,경기,경기도 평택시 비전동 1100-2,0507-1457-9015,반려동물호텔,https://blog.naver.com/shake_tail,"-평택 최고의 프리미엄 애견유치원,호텔-

200여평 규모의 반려견문화복합 센터
-애견호텔(1견1실,안심서비스,호텔전용 야외테라스이용)
-애견유치원(매일 새로운 프로그램,등하원 픽업운행,유치원 전용 야외테라스 이용)
-애견미용(미용쌤과 교감후 이루어지는 미용)

***코로나 19 관련 저희 쉐이크테일에서는 위생관리에 항상 철저히 임하고 있습니다.",https://ldb-phinf.pstatic.net/20201124_77/1606228268539uflt4_JPEG/0oCI8Quoi4R_5l0E5cWVvo1i.jpeg.jpg,321363,489151
위드펫홈,경기,"경기도 부천시 오정동 114-22 , 5층",0507-1407-7907,반려동물호텔,http://pf.kakao.com/_nNxoWb,"경기도 부천시 오정동 애견호텔 (주택 구조)

실내 : 애견매트 / 실외 : 테라스 인조잔디

:) 아이들이 집처럼 최대한 편하게 지내다가 갈 수 있도록 케어하는 주택 구조의 애견호텔, 애견유치원 입니다. 보호자분들이 아이와 함께 있지 못하실 때 믿고 맡겨주세요! 연락 주시고 예약 후 방문 부탁드립니다. 예약금 1만 원 넣어주셔야 확정입니다.",https://ldb-phinf.pstatic.net/20220801_122/1659282112319VVIB7_JPEG/D587D64F-5E5D-44DE-94AD-AFCFE8EC4AFA.jpeg,293285,548062
개와고양이의시간,경기,경기도 고양시 일산동구 풍동 1278-1 7층 701호,0507-1314-6762,반려동물호텔,https://www.instagram.com/tweety050523,"[예약제 운영 공지안내]

사랑스런 댕댕이와 아늑한 시간을 함께 보내기 위해. 예약제로 운영되고 있습니다. 객실투어는 아이들의 일정관리및 스트레스 관리를 위하여 별도로 진행하지 않고 있으며,  기타 현장상담도 집사와 먼저 전화 상담후 방문 부탁드립니다. 

안녕하세요 개와 고양이의 시간입니다.
 ip카메라를  아이가 오늘 하루를 어떻게 지냈는지 집사들의 일기를 통해서도 아이의 일과를보실 수있어요^^
객실안에서 하루종일 답답해할 아이들을 위한 반려견 외부산책 및 실내 운동장이 준비되어있습니다.

넓은 룸형 객실에 ip카메라로 실시간 아이확인까지가능한 소통하는 반려동물 호텔!! 

개와고양이의시간 많이 이용해주세요~",https://ldb-phinf.pstatic.net/20190207_154/1549507067689P3Qz5_JPEG/PmqL9RT8Et5CQVPaN1PMLtzu.jpg,294401,563455
개런티,경기,경기도 용인시 처인구 양지면 양지리 630-8,0507-1495-2888,반려동물호텔,https://blog.naver.com/jungchul1234,"리미티드 키즈존
-반려견을 동반하지 않은 36개월~13세 이하 어린이들은 출입이 제한됩니다.
 반려견을 동반한 경우 어린이 출입이 가능하지만 보호자께서 어린이를 방치할 경우 이유불문 퇴장입니다.

-법정맹견/진도/풍산개 및 입질이 심한 견공은 입장이 제한됩니다.

-음주자는 출입이 제한됩니다.

#양지애견카페 #컨테이너카페 #애견호텔 #애견놀이방 #셀프목욕 #위탁목욕 #상담환영",https://ldb-phinf.pstatic.net/20190614_259/1560497429671Sur2z_JPEG/VBI-6rLHrIqYMboCoenGgTbU.jpg,309537,552622
캔디독,경기,경기도 하남시 망월동 1077-2 레이크힐 305호,,반려동물호텔,http://www.instagram.com/cafe_candydog/,"다음 내용을 꼭 읽고 방문, 전화 주세요~

* 강아지 동반 시 2마리까지 입장료 없음
* 13k 미만의 중소형견 입장 가능
* 슬개골탈구 부상방지를 위한 미끄럼방지 플레이매트 시공
* 노키즈존 입니다 (8세~13세는 보호자 동반시 입장 가능합니다)
* 디저트 메뉴 준비되어 있습니다
* 주차시설 보유 (2시간 무료주차 가능합니다)
* 데이케어 및 호텔링은 전화문의나 방문을 부탁드립니다
* 애견미용실 CCTV로 실시간 모니터링 가능합니다
* 애견미용 전화예약 필수입니다
* 매주 화요일은 휴무입니다",https://ldb-phinf.pstatic.net/20210529_29/1622264994878ljCYF_JPEG/MfHw6A0ifKcQgHs794TOVgAy.jpg,328519,551853
도그플래닛,경기,경기도 화성시 방교동 759-8 1층 도그플래닛,0507-1352-0633,반려동물호텔,https://blog.naver.com/dog_planet,"반려견 케어 서비스 제공샵 도그플래닛 입니다. 
중,소형견 전용 호텔로 15kg 미만 중,소형견만 입장 가능합니다:)

호텔, 놀이터, 유치원, 미용 전문으로 운영되며 반려동물관리사, 반려동물장례지도사, 애견미용사 자격을 보유한 전문 관리사가 안전하고 스트레스 받지 않는 환경을 제공해주도록 노력하고 있습니다 ^^",https://ldb-phinf.pstatic.net/20190825_256/1566729825010dnyIt_JPEG/MKJLc4QuCNY_YueuQEZnc_mQ.jpg,315284,553439
도니바니,경기,경기도 의정부시 민락동 808-2 2층,0507-1430-1456,반려동물호텔,https://www.instagram.com/with.donibani,"안녕하세요 노원점 도니바니에서 애견카페 4년을 운영하다가 우리 아이들에게 좀 더 편안한 휴식공간을 만들어주고 싶어서 
의정부 민락점에 도니바니 유치원을 오픈했습니다.
정직과 원칙으로 믿고 맡길 수 있는 도니바니 입니다. 민락점은 유치원 호텔만 운영하고 있습니다 : )
나와 반려견이 추억을 만드는 공간, 실내에서 마음껏 뛰어놀 수 있는 유치원&호텔 안심서비스
애견유치원&애견호텔 픽업문의 상담 궁금하신점 연락주세요^^",https://ldb-phinf.pstatic.net/20190920_249/15689558710297Gwq9_JPEG/rOxB6lT_7FOyDGvz5vD7ESWj.JPG.jpg,320456,571854
도그문,경기,경기도 김포시 구래동 6881-4 309호,0507-1346-4740,반려동물호텔,https://www.instagram.com/dog_moon_1,"김포 구래동 프리미엄 애견유치원 & 애견호텔,
DOG MOON 도그문 입니다 : )

 * DOG MOON 도그문은
- 기존의 놀이방 시스템과 다른 체계적인 '수업'을 진행합니다.
- 직접 만든 '수제간식과 화식'이 매일 영양소에 맞게 제공됩니다.
- 가정과 같은 편안함과 안락함을 느낄 수 있는 동시에, 아이들의 스트레스를 해소할 수 있는 넓은 공간이 마련된 유치원입니다.
- 보호자님께 사진과 영상이 제공되어 아이들의 하루를 보실수 있습니다.
- '알림장과 일지'로 아이들의 데이케어를 보호자님과 소통합니다.
- 매일반 아이들 픽업 서비스 무료로 진행드립니다.",https://ldb-phinf.pstatic.net/20220608_167/1654675111236PJNjF_JPEG/1646144917427.jpg,278635,561139
봉주르봉구,광주,경기도 광주시 초월읍 대쌍령리 342-6 2층,0507-1405-8308,반려동물호텔,https://www.instagram.com/youjinyoung830629,"경기광주애견호텔 미용
편리한 주차장, 애견호텔, 애견미용",https://ldb-phinf.pstatic.net/20220515_47/1652624903066t2zVD_JPEG/1652071894386-4.jpg,336861,532444
베버리독스,경기,경기도 하남시 망월동 1104 204호,,반려동물호텔,https://blog.naver.com/beverlydogs,"베버리독스 BEVERLYDOGS

대형견도 운동장처럼 뛰놀 수 있는
하남 미사 *진짜* 최대 규모의
프리미엄 유치원/호텔입니다 :)
(8/1부로 카페는 회원제 및 예약제로만 운영합니다.)

베버리독스는 경력 훈련사가 동시간대 다수 상주하며 놀이, 교육부터 행동 교정까지 강아지 친구들만을 생각한 긍정 프로그램을 진행합니다.

유치원/호텔에서는 1견 담당 트레이너제를 실시하고 담당 트레이너와 1:1 교육&산책을 원칙으로 합니다.

교육 시간에는 독필라테스, 어질리티, 노즈워크 등의 다양한 프로그램이 진행되며 견주님께서는 우리 아이의 사랑스러운 활동을 수시로 지켜보실 수 있습니다 :)

우리 아이에게 행복한 나날을 선물해주세요!
상담/문의 _ 010 . 9628 . 5995",https://ldb-phinf.pstatic.net/20220323_170/16480154659059yuJc_JPEG/KakaoTalk_20220323_150330438_04.jpg,328688,551347
박준애견호텔강아지유치원강아지훈련소,경기,경기도 수원시 팔달구 인계동 1135,,반려동물호텔,https://pj1.creatorlink.net,,https://ldb-phinf.pstatic.net/20210731_214/16276943847669Ekw5_JPEG/93mDugj_XvzCeLna4_-8nXoA.jpg,314313,517824
잘놀개잘자개,경기,경기도 시흥시 배곧동 204 T동 348~349호,0507-1365-8073,반려동물호텔,https://www.instagram.com/jj_dog6110,"안녕하세요^^
잘놀개 잘자개입니다.

+실내 놀이방 40평~@ (테라스)

경기도 부근에서 제일 넓고,
쾌적한 환경을 갖추고 있습니다.

우리 아이들이 깨끗한 환경에서
즐겁게 놀 수 있도록
신경 쓰고 있습니다.

중 소형견 전용 (8kg 미만) 호텔이며
반려동물의 안전을 위해
호텔 이용시 24시간 상주합니다.

오전 8시부터 저녁 07시 30분까지
애견 놀이방 운영하고 있고,

호텔 입,퇴실 시간도 같습니다.
매 주 화요일 휴무입니다.

감사합니다~^^

예약 문의 010-2413-6110",https://ldb-phinf.pstatic.net/20220517_91/1652791544057x8yWT_JPEG/20220517_212943.jpg,287766,530334
멍블리스 [미용/유치원/호텔],경기,경기도 용인시 수지구 죽전동 1189-5 우성메디피아 3층 멍블리스,0507-1350-1122,반려동물호텔,https://www.instagram.com/mungbliss_,"* 반려견 친화 미용(대형견 및 중.소형견)
 - 오픈 미용실
 - 미용 스트레스 최소화 추구
 - 반려견 각 성향에 맞는 미용 방식 적용

* 유치원&호텔(10kg미만 중.소형견)
 - 외부인, 외부자극으로 인한 스트레스를 차단하는 독립된 넓은 놀이방
 - 디팡 미끄럼방지 매트 시공
 - 프리미엄급 넓은 호텔룸

* 문의 (100% 예약제)
 - 카카오채널 : 멍블리스
 - 전화 : 031.889.1119",https://ldb-phinf.pstatic.net/20220310_223/1646871335961Cdw6S_JPEG/878AE44E-F4A3-4E4F-8320-DDFEC5F1B44B.jpeg,322730,525917
온잇독,경기,경기도 안양시 동안구 관양동 1443-11 3층,,반려동물호텔,https://blog.naver.com/pet8686,"안녕하세요.
소형견 전용 애견놀이방,호텔 온잇독 입니다.
매장 내에는 강아지 친구들만 출입 가능하며,
이용 전 상담은 필수 진행 합니다.
(상담예약 - 상담진행 - 등원)

상담예약은 카톡으로도 가능합니다.
(전화연결이 안될 시 카카오톡으로 문의 부탁드립니다.)

카카오톡아이디:chj9216

친구들이 신나게,재미나게,안전하게 놀 수 있도록 항시 준비되어있는 온잇독이 되겠습니다.

감사합니다.",https://ldb-phinf.pstatic.net/20220125_102/1643096336550sK5qB_JPEG/77B85BC2-FCA7-4A25-B14F-3F7169AF58BE.jpeg,307874,533904
뽀꼬아뽀꼬,경기,경기도 평택시 합정동 765-12 GF빌딩 1층 뽀꼬아뽀꼬,0507-1392-9009,반려동물호텔,http://www.instagram.com/pocoapoco_petcafe,"Since 2017

POCO A POCO는 6년간의 경험과 신뢰를 바탕으로
반려견과 보호자를 위한 토탈케어 서비스를 제공합니다.

유치원 / 데이케어 / 호텔 / 수영장
그루밍 / 스파 / 헬스체크 / 액티비티 / 파티",https://ldb-phinf.pstatic.net/20220612_171/1654978610097G0OyS_JPEG/KakaoTalk_20220612_024844046_04.jpg,317869,511318
