"석양이 아름답고 , 조용하고, 바다가 눈앞에 펼쳐지는 | 귀덕온담",제주,제주 제주시 한림읍 한림해안로 592-1,0507-1321-2969,,http://www.instagram.com/jeju.ondam,https://map.naver.com/v5/entry/place/1501678334?c=14057145.816440325%2C3953954.337920107%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome,펜션,"바닷가, 2인실, 가족실, 신축",[],,
제주 새야새야 하도,제주,제주 제주시 구좌읍 하도15길 107,0507-1312-1786,,http://cafe.naver.com/jejukayakguest,https://map.naver.com/v5/entry/place/13587310?c=14125722.88866939%2C3963314.3184508625%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome,게스트하우스,"단체, 2인실, 가족실, 해수욕장, 바닷가, 독채, 침대방",[],297400,102204
경주 런앤독스,경북,경북 경주시 감포읍 회곡길 74-21,0507-1420-2285,,https://runanddogs.modoo.at,https://map.naver.com/v5/entry/place/1112904038?c=14413913.665836278%2C4267015.760369996%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"주차, 예약","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_113%2F1615979285861j5drE_JPEG%2F20210203_141108_HDR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_252%2F1615979285871jG5Vw_JPEG%2F20210203_141045_HDR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_262%2F1615979285881Ent2C_JPEG%2F20210228_183225_HDR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_144%2F1615979285862LpM8w_JPEG%2F20210220_175941.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_267%2F16159792858632lziB_JPEG%2F20210303_091642.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_283%2F1615979285875vqs79_JPEG%2F20210228_183302_HDR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_102%2F1615979285875JJbJl_JPEG%2F20210228_182705_HDR.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_278%2F1615979285870ae3nN_JPEG%2F20210301_082713.jpg']",534259,351639
강릉 더씨엘 스파펜션,강원,강원 강릉시 사천면 진리해변길 89,0505-356-9626,,http://thecielpension.kr/,https://map.naver.com/v5/entry/place/35624192?c=14346506.419104028%2C4556809.6553287655%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"바닷가, 스파, 반려동물, 개별바비큐, 바비큐장, 침대방, 2인실, 가족실, 단체, 와이파이, 모던, 해수욕장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_226%2F1642495663183hytI5_JPEG%2F3_%25282%2529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_160%2F1642495663385vhXfK_JPEG%2F3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_111%2F1642495663024CWejm_JPEG%2F01-1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_111%2F1658508578775LTP3p_JPEG%2F42.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_39%2F16424956639868SURR_JPEG%2F13.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_25%2F16424956630495TfEI_JPEG%2F01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_16%2F16424956630541mRgo_JPEG%2F1_%25282%2529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_243%2F16424956631481UvaN_JPEG%2F2.jpg']",477375,582275
안동 해적선펜션,경북,경북 안동시 충효로 4406,0507-1306-3555,,http://andongviking.com/,https://map.naver.com/v5/entry/place/1247378684?c=14331123.72413681%2C4376229.377405077%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"반려동물, 파티, 독채, 카라반, 키즈테마, 글램핑, 워터슬라이드, 수영장, 족구장, 노래방, 단체, 복층, 개별바비큐, 침대방, 바비큐장, 세미나실, 공용시설, 가족실, 2인실, 데크, 온돌방, 와이파이","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_108%2F16424253806030w5bD_JPEG%2F1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_22%2F1642425380596Ho0s9_JPEG%2F2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_60%2F16424253805408oapT_JPEG%2F3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_207%2F1642425380566vw6sO_JPEG%2F4.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_271%2F1642425380669USC55_JPEG%2F5.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_138%2F1642425380525evl13_JPEG%2F6.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_167%2F1642425380784GmOlN_JPEG%2F7.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_120%2F1642425380838tcnKC_JPEG%2F8.jpg']",466330,438772
퇴촌 트윈스펜션,광주,경기 광주시 퇴촌면 천진암로 994-7 경기 광주 퇴촌트윈스 펜션,0507-1307-6034,,http://twinspension.co.kr,https://map.naver.com/v5/entry/place/1054741406?c=14177630.68840922%2C4500077.03668556%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"독채, 가족실, 침대방, 바비큐장, 반려동물, 와이파이, 파티, 신축, 모던, 계곡, 개별바비큐, 2인실, 데크, 스키장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_242%2F16463777198742F0X6_JPEG%2FKakaoTalk_20220221_150517083.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_271%2F164637771963458uY5_JPEG%2FKakaoTalk_20220221_150517083_02.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_186%2F1646377719705s3M63_JPEG%2FKakaoTalk_20220221_150517083_05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_265%2F1646377719430h5x3C_JPEG%2FKakaoTalk_20220221_150517083_08.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_73%2F1646377719882puraQ_JPEG%2FKakaoTalk_20220221_150517083_10.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_9%2F1646377719540Iy5c9_JPEG%2FKakaoTalk_20220221_150517083_12.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_273%2F16463777196610nDeW_JPEG%2FKakaoTalk_20220221_150517083_14.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_119%2F1646377719915HtEMK_JPEG%2FKakaoTalk_20220221_150517083_16.jpg']",343545,537316
거제 외도벨리애견펜션,경남,경남 거제시 일운면 망양2길 19-6,010-7599-6698,,http://oedovalley.com,https://map.naver.com/v5/entry/place/30805470?c=14324132.53728873%2C4138652.7877332848%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"바닷가, 바비큐장, 온돌방, 침대방, 단체, 2인실, 가족실, 체험활동, 잔디, 와이파이, 공용시설, 모던, 파티, 자연학습, 해수욕장, 문화유적","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_170%2F1620304334400FYVGq_JPEG%2F04.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210720_138%2F16267596665121ptMW_JPEG%2FMPD2Rla9Vk3kvCCc9Jzy8oa8.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_158%2F1620304334418pWGGt_JPEG%2F02.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_255%2F1620304334387ufR7i_JPEG%2F03.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_199%2F1620304334381HRorS_JPEG%2F05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_196%2F1620304334415y31qp_JPEG%2F06.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_144%2F1620304334425DWbOe_JPEG%2F01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_38%2F1627289676880v8Mc3_JPEG%2FKakaoTalk_20210726_173323259_03.jpg']",462030,246415
인제 호랑바우펜션,강원,강원 인제군 인제읍 광치령로 979,0507-1440-2703,,http://www.horangbau.com,https://map.naver.com/v5/entry/place/11851628?c=14262858.46016537%2C4599762.073819898%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"수영장, 바비큐장, 족구장, 노래방, 독채, 단체, 복층, 개별바비큐, 온돌방, 2인실, 침대방, 가족실, 수상레저, 계곡, 워터파크","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160518_160%2F1463544733531O2njN_JPEG%2F176468534232474_0.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_162%2F1441055630615UehiR_JPEG%2F166459516026337_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_262%2F1441055631175QCKHo_JPEG%2F166459516027721_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_229%2F1441055630154EGA92_JPEG%2F166459516025182_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_169%2F1441055630390NHIfa_JPEG%2F166459516025700_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_188%2F1441055630891LSbxl_JPEG%2F166459516027058_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_281%2F1441055631409oKpnS_JPEG%2F166459516028415_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_220%2F14410556316553E1J6_JPEG%2F166459516029068_0.jpg']",411192,615669
파주 오블라디 풀빌라,경기,경기 파주시 문산읍 문현말길 113-14 오블라디 (관리동),0507-1306-1836,,http://www.obladi.co.kr,https://map.naver.com/v5/entry/place/1871914646?c=14112098.540575732%2C4557788.393516578%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"풀빌라, 수영장, 스파, 독채, 반려동물, 단체, 2인실, 가족실, 복층, 온돌방, 개별바비큐, 침대방, 신축, 키즈테마, 공용시설, 바비큐장, 와이파이","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_242%2F1538542660075Gh80l_JPEG%2FIdKlasd_arSOjvNFrHrOjU9a.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_220%2F1538542660805GJVbd_JPEG%2F3SUZUV2L0OWVvWl7OktCuzfD.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_70%2F1538542709076eRRK0_JPEG%2Fw5ywd_ntx30Vr0KOyPMXZPQU.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_54%2F1538542659984CY1fL_JPEG%2FIS2JwoqbZZdvlqMt-QKwtD7f.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_270%2F1538542660138dLRjh_JPEG%2FRFX_ox3vi8yePxMVL4-q8PsW.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_19%2F1538542707970F4Twb_JPEG%2F6gRsplxCCb0RpK0XKMJO1Ot9.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_17%2F1538542708087T8P51_JPEG%2FO8wp0dRh6DCl8Idr1fqMwXKl.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_171%2F1538542708219YQ5zd_JPEG%2Ftct_z9tZFFfP3vrAeJpB67w5.jpg']",292046,583394
송정 일루소펜션,부산,부산 해운대구 송정해변로 4 해마루,0507-1407-7356,,,https://map.naver.com/v5/entry/place/409861566?c=14383074.489981871%2C4188545.7624996137%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"해수욕장, 반려동물, 가족실, 복층, 단체, 온돌방, 침대방, 도미토리, 2인실, 바비큐장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220105_56%2F16413744684972rQFV_JPEG%2FKakaoTalk_20211223_155808290.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211205_133%2F1638641522102NQTUN_JPEG%2FKakaoTalk_20211123_204728388_08.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_60%2F1641559370634lRodH_JPEG%2FKakaoTalk_20220107_214031293_01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_150%2F1641559432643pe7jg_JPEG%2FKakaoTalk_20220107_214251536.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220105_58%2F1641374223560XhLhR_JPEG%2FKakaoTalk_20211230_102332014_05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211205_17%2F16386415221778ukrr_JPEG%2FKakaoTalk_20211123_204728388_04.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_13%2F1639483984259L1HEY_JPEG%2FKakaoTalk_20211214_210001152.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180330_190%2F15224163513049BCSE_JPEG%2FD9KWRR3A7w-6Pdv6rKVxpqhC.jpg']",509981,287601
단양 펜션톡,충북,충북 단양군 영춘면 남천리 140,043-423-7487,,http://www.pension-talk.me/,https://map.naver.com/v5/entry/place/33704816?c=14304738.711637292%2C4444722.857692389%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,,[],444823,493310
고성 봉포안녕펜션,강원,강원 고성군 토성면 봉포2길 5 1층,010-4023-8253,,https://hibongpo.modoo.at,https://map.naver.com/v5/entry/place/1459594396?c=14311903.91194759%2C4615070.632611241%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"독채, 개별바비큐, 가족실, 침대방, 온돌방, 반려동물, 바비큐장, 와이파이, 파티, 장기숙박, 해수욕장, 바닷가, 문화유적","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_23%2F1638994616112mtvEz_JPEG%2F20211209_030145.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_188%2F1638994570576M75kd_JPEG%2F20211209_034441.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_168%2F1638994575959zJUpe_JPEG%2F20211209_033811.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_219%2F1638994617654gGyTu_JPEG%2F20211209_030056.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_10%2F1638994615928snI8H_JPEG%2F20211209_030154.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_132%2F1638994591865ODjl6_JPEG%2F20211209_033529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_165%2F1638994620756PCRl7_JPEG%2F20211209_025226.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_46%2F1638994618909xu9qx_JPEG%2F20211209_025318.jpg']",449737,627808
가평 투독플레이스 애견동반펜션,경기,경기 가평군 상면 수목원로386번길 14-12,0505-765-0630,,http://twodog.kr,https://map.naver.com/v5/entry/place/1525273192?c=14176740.48324005%2C4543973.286698267%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"신축, 모던, 수영장, 스파, 키즈테마, 픽업, 가족실, 복층, 2인실, 침대방, 계곡, 수상레저, 반려동물","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_269%2F1659519976672AJ6EN_JPEG%2F001.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_4%2F1659519976760aIJz2_JPEG%2F001-1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_221%2F1659519976276yYfgv_JPEG%2F1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_269%2F16595199767582fbGw_JPEG%2F1-1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_168%2F1659519976821im9y2_JPEG%2F1-2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_97%2F1659519976905AltTR_JPEG%2F2.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_40%2F1659519977176nuf6L_JPEG%2F03.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220803_174%2F1659519978539hmG59_JPEG%2F3.jpg']",343077,571997
가평 카세리오,경기,경기 가평군 가평읍 북한강변로 173,031-581-8001,,https://blog.naver.com/caserio8008,https://map.naver.com/v5/entry/place/1755218720?c=14196220.865260508%2C4543951.800618656%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome,"콘도,리조트","단체석, 주차, 예약, 무선 인터넷, 반려동물 동반",[],358498,571888
거제 여울애견펜션,경남,경남 거제시 남부면 거제남서로 324-2,0507-1331-3923,,http://gjyeoul.kr/,https://map.naver.com/v5/entry/place/12904639?c=14318597.4761714%2C4125352.313040832%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"바닷가, 바비큐장, 개별바비큐, 침대방, 2인실, 가족실, 단체, 반려동물, 모던, 해수욕장","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_53%2F1604647436361RTQQV_JPEG%2F22.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_13%2F1604647435440EOXQG_JPEG%2F20.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_280%2F1604647314662e3cYS_JPEG%2F01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_143%2F1604647435455WjoIS_JPEG%2F18.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_73%2F1604647314595qvnXR_JPEG%2F02.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_138%2F1604647314607eB0vV_JPEG%2F01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_92%2F1604647314591PhAnS_JPEG%2F04.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201106_83%2F1604647314618v2Bc8_JPEG%2F05.jpg']",457549,235498
통영 1박2일펜션,경남,경남 통영시 산양읍 수륙길 8,0507-1448-6200,,http://www.xn--12-ev1jv14aizbr60a.com,https://map.naver.com/v5/entry/place/12760333?c=14297825.993898015%2C4139696.3275234737%2C13%2C0%2C0%2C0%2Cdh&placePath=%2Fhome&entry=plt,펜션,"반려동물, 개별바비큐, 해수욕장, 단체, 바비큐장, 신축","['https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_205%2F1532397252288UBs9O_JPEG%2FlfwQ4wgTgpeXIj7gUBXVa6oM.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_221%2F1532397360805013XV_JPEG%2FBGaq5miN3Pir4dJGdtSDrimK.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_126%2F1532397252259jqof0_JPEG%2FKD-RNKnXTGwB3iqIw2OzMgeu.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171215_49%2F1513304180454D8LOF_JPEG%2F20171209_221035.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_227%2F1532397252306CTOKm_JPEG%2Fz2hNVOp_yxZ_ZVO04zwlZX2n.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_221%2F1532397331904nkLFD_JPEG%2FHPDIM2B6orCpfYoxcf88hknO.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_259%2F1532397331932lV9o6_JPEG%2FHTc2Lk3N18IkjWFDsqjNAKu3.jpg', 'https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180724_4%2F1532397384152MtYr1_JPEG%2FN78oaqHPEUGtb2Vfp6wSo83N.jpg']",440406,247149
